coupling,fault,model,seed,step,torch_status,torch4ms_status,torch_loss,torch4ms_loss,loss_residual,loss_abs_diff,loss_rel_diff,torch_grad_norm,torch4ms_grad_norm,grad_norm_abs_diff,grad_norm_rel_diff,param_update_rel_l2,param_update_cosine,torch_fixed_probe_loss,torch4ms_fixed_probe_loss,fixed_probe_loss_abs_diff,fixed_probe_loss_residual,torch_fixed_probe_displacement,torch4ms_fixed_probe_displacement
free-running,none,cnn,300,15,ok,ok,1.7828558683395386,1.782855749130249,-1.1920928955078125e-07,1.1920928955078125e-07,6.686423264366667e-08,0.1889234036207199,0.18892337381839752,2.9802322387695312e-08,1.5774817633248899e-07,4.660392677138505e-06,1.0000000476471151,1.795007586479187,1.795007348060608,2.384185791015625e-07,-2.384185791015625e-07,0.0005152225494384766,0.0005154609680175781
free-running,none,cnn,300,16,ok,ok,1.7944233417510986,1.7944233417510986,0.0,0.0,0.0,0.15454337000846863,0.15454334020614624,2.9802322387695312e-08,1.9284115770260614e-07,2.5041981502645364e-06,1.0000001095355733,1.794974684715271,1.7949745655059814,1.1920928955078125e-07,-1.1920928955078125e-07,0.0005481243133544922,0.000548243522644043
free-running,none,cnn,300,17,ok,ok,1.7858508825302124,1.7858508825302124,0.0,0.0,0.0,0.18131116032600403,0.18131119012832642,2.9802322387695312e-08,1.6437111447231777e-07,1.035314201999964e-06,1.00000002435748,1.794956088066101,1.7949562072753906,1.1920928955078125e-07,1.1920928955078125e-07,0.0005667209625244141,0.0005666017532348633
free-running,none,cnn,300,18,ok,ok,1.7857486009597778,1.7857484817504883,-1.1920928955078125e-07,1.1920928955078125e-07,6.675591933081196e-08,0.13730637729167938,0.13730637729167938,0.0,0.0,7.250238294885161e-07,0.9999999349772194,1.795055866241455,1.7950559854507446,1.1920928955078125e-07,1.1920928955078125e-07,0.00046694278717041016,0.0004668235778808594
free-running,none,cnn,300,19,ok,ok,1.7962356805801392,1.7962355613708496,-1.1920928955078125e-07,1.1920928955078125e-07,6.636617390446204e-08,0.1209757998585701,0.1209758073091507,7.450580596923828e-09,6.158736000731166e-08,1.55185200329244e-06,0.9999999126364637,1.7950594425201416,1.795059323310852,1.1920928955078125e-07,-1.1920928955078125e-07,0.0004633665084838867,0.0004634857177734375
free-running,none,cnn,300,20,ok,ok,1.7913243770599365,1.791324257850647,-1.1920928955078125e-07,1.1920928955078125e-07,6.654813113548814e-08,0.14432868361473083,0.14432868361473083,0.0,0.0,1.3302798141998844e-06,1.0000000634732065,1.7949727773666382,1.7949727773666382,0.0,0.0,0.0005500316619873047,0.0005500316619873047
free-running,none,cnn,300,21,ok,ok,1.793724775314331,1.7937246561050415,-1.1920928955078125e-07,1.1920928955078125e-07,6.645907509968529e-08,0.1254139542579651,0.1254139542579651,0.0,0.0,2.8421702067809397e-08,0.9999999833650545,1.7949512004852295,1.79495108127594,1.1920928955078125e-07,-1.1920928955078125e-07,0.0005716085433959961,0.0005717277526855469
free-running,none,cnn,300,22,ok,ok,1.7964407205581665,1.796440601348877,-1.1920928955078125e-07,1.1920928955078125e-07,6.635859908238002e-08,0.15058788657188416,0.15058788657188416,0.0,0.0,3.9236711240909985e-06,0.9999999627560914,1.7949929237365723,1.7949930429458618,1.1920928955078125e-07,1.1920928955078125e-07,0.0005298852920532227,0.0005297660827636719
free-running,none,cnn,300,23,ok,ok,1.7936928272247314,1.7936928272247314,0.0,0.0,0.0,0.11707855761051178,0.11707856506109238,7.450580596923828e-09,6.363744373734052e-08,8.199494432412249e-07,1.0000000403029379,1.7949031591415405,1.7949031591415405,0.0,0.0,0.0006196498870849609,0.0006196498870849609
free-running,none,cnn,300,24,ok,ok,1.7950888872146606,1.795088768005371,-1.1920928955078125e-07,1.1920928955078125e-07,6.640857196534243e-08,0.1550738662481308,0.1550738662481308,0.0,0.0,6.191260315693407e-07,1.0000000412337757,1.7949087619781494,1.7949086427688599,1.1920928955078125e-07,-1.1920928955078125e-07,0.0006140470504760742,0.000614166259765625
free-running,none,cnn,300,25,ok,ok,1.791536808013916,1.791536808013916,0.0,0.0,0.0,0.10600412636995316,0.10600411891937256,7.450580596923828e-09,7.028576011202988e-08,2.2135296818914622e-07,0.9999999734388699,1.794919729232788,1.794919729232788,0.0,0.0,0.0006030797958374023,0.0006030797958374023
free-running,none,cnn,300,26,ok,ok,1.7982594966888428,1.7982593774795532,-1.1920928955078125e-07,1.1920928955078125e-07,6.629148338728797e-08,0.20220741629600525,0.20220740139484406,1.4901161193847656e-08,7.369245632432345e-08,1.9068494353181366e-06,1.0000000045958943,1.7949695587158203,1.7949695587158203,0.0,0.0,0.0005532503128051758,0.0005532503128051758
free-running,none,cnn,300,27,ok,ok,1.7863712310791016,1.786371111869812,-1.1920928955078125e-07,1.1920928955078125e-07,6.673265191287812e-08,0.21638554334640503,0.21638555824756622,1.4901161193847656e-08,6.886393581220089e-08,4.3400965774901983e-07,1.0000000891359229,1.7949308156967163,1.7949308156967163,0.0,0.0,0.0005919933319091797,0.0005919933319091797
free-running,none,cnn,300,28,ok,ok,1.7926088571548462,1.7926088571548462,0.0,0.0,0.0,0.13899748027324677,0.13899749517440796,1.4901161193847656e-08,1.0720453037769014e-07,1.3608345501397157e-06,1.0000000694558566,1.794891357421875,1.794891357421875,0.0,0.0,0.0006314516067504883,0.0006314516067504883
free-running,none,cnn,300,29,ok,ok,1.794952392578125,1.794952392578125,0.0,0.0,0.0,0.14874666929244995,0.14874666929244995,0.0,0.0,1.4088896173521443e-06,1.0000001560555178,1.7948874235153198,1.7948873043060303,1.1920928955078125e-07,-1.1920928955078125e-07,0.0006353855133056641,0.0006355047225952148
free-running,none,cnn,300,30,ok,ok,1.7939614057540894,1.7939611673355103,-2.384185791015625e-07,2.384185791015625e-07,1.3290061778187673e-07,0.1095147654414177,0.1095147505402565,1.4901161193847656e-08,1.3606531625015146e-07,1.9134223083535916e-06,1.0000001196062474,1.794933795928955,1.794933795928955,0.0,0.0,0.0005890130996704102,0.0005890130996704102
free-running,none,cnn,300,31,ok,ok,1.7820594310760498,1.7820594310760498,0.0,0.0,0.0,0.21297892928123474,0.21297891438007355,1.4901161193847656e-08,6.996542448652725e-08,9.839130080970121e-07,0.9999999859598766,1.7950294017791748,1.7950294017791748,0.0,0.0,0.0004934072494506836,0.0004934072494506836
free-running,none,cnn,300,32,ok,ok,1.7936961650848389,1.7936961650848389,0.0,0.0,0.0,0.09909079968929291,0.09909076243638992,3.725290298461914e-08,3.759471424332893e-07,2.104936054330947e-05,0.9999999740138765,1.7950372695922852,1.7950371503829956,1.1920928955078125e-07,-1.1920928955078125e-07,0.00048553943634033203,0.0004856586456298828
free-running,none,cnn,300,33,ok,ok,1.7930562496185303,1.7930562496185303,0.0,0.0,0.0,0.06116729974746704,0.06116729974746704,0.0,0.0,2.637726355974887e-06,1.0000000810720837,1.7950458526611328,1.7950457334518433,1.1920928955078125e-07,-1.1920928955078125e-07,0.0004769563674926758,0.00047707557678222656
free-running,none,cnn,300,34,ok,ok,1.7900307178497314,1.7900307178497314,0.0,0.0,0.0,0.10284607857465744,0.10284607857465744,0.0,0.0,3.954826491704923e-09,0.9999999256512799,1.7950987815856934,1.7950985431671143,2.384185791015625e-07,-2.384185791015625e-07,0.0004240274429321289,0.00042426586151123047
free-running,none,cnn,300,35,ok,ok,1.7882537841796875,1.788253664970398,-1.1920928955078125e-07,1.1920928955078125e-07,6.66624002730492e-08,0.22226230800151825,0.22226232290267944,1.4901161193847656e-08,6.704312723471504e-08,1.6768967439923443e-06,1.0000000884096714,1.7950855493545532,1.7950855493545532,0.0,0.0,0.0004372596740722656,0.0004372596740722656
free-running,none,cnn,300,36,ok,ok,1.7965327501296997,1.7965328693389893,1.1920928955078125e-07,1.1920928955078125e-07,6.635519537955503e-08,0.28214025497436523,0.28214022517204285,2.9802322387695312e-08,1.0562945861944833e-07,7.427118771912684e-07,1.0000000502524744,1.7951864004135132,1.7951864004135132,0.0,0.0,0.0003364086151123047,0.0003364086151123047
free-running,none,cnn,300,37,ok,ok,1.7954838275909424,1.7954837083816528,-1.1920928955078125e-07,1.1920928955078125e-07,6.639396452304899e-08,0.2046826183795929,0.2046826183795929,0.0,0.0,9.210878193772619e-07,1.0000000116592465,1.7950537204742432,1.7950538396835327,1.1920928955078125e-07,1.1920928955078125e-07,0.0004690885543823242,0.00046896934509277344
free-running,none,cnn,300,38,ok,ok,1.7933642864227295,1.7933642864227295,0.0,0.0,0.0,0.12516623735427856,0.12516625225543976,1.4901161193847656e-08,1.1905094963966254e-07,9.373307648947132e-08,0.9999999594173477,1.7951010465621948,1.7951009273529053,1.1920928955078125e-07,-1.1920928955078125e-07,0.00042176246643066406,0.00042188167572021484
free-running,none,cnn,300,39,ok,ok,1.7957018613815308,1.7957019805908203,1.1920928955078125e-07,1.1920928955078125e-07,6.638589857296872e-08,0.2481987476348877,0.2481987476348877,0.0,0.0,8.507630012861201e-07,1.0000000452295577,1.7950568199157715,1.795056700706482,1.1920928955078125e-07,-1.1920928955078125e-07,0.0004659891128540039,0.0004661083221435547
free-running,none,cnn,300,40,ok,ok,1.790731430053711,1.790731430053711,0.0,0.0,0.0,0.19058722257614136,0.19058720767498016,1.4901161193847656e-08,7.818552047944613e-08,1.9652603504850957e-07,1.0000001156837304,1.7950206995010376,1.795020580291748,1.1920928955078125e-07,-1.1920928955078125e-07,0.0005021095275878906,0.0005022287368774414
free-running,none,cnn,300,41,ok,ok,1.7928680181503296,1.79286789894104,-1.1920928955078125e-07,1.1920928955078125e-07,6.649083387285104e-08,0.0755242183804512,0.0755242183804512,0.0,0.0,1.572301704538459e-05,0.999999996330311,1.7950098514556885,1.795009732246399,1.1920928955078125e-07,-1.1920928955078125e-07,0.0005129575729370117,0.0005130767822265625
free-running,none,cnn,300,42,ok,ok,1.795855164527893,1.795855164527893,0.0,0.0,0.0,0.1124301329255104,0.11243011802434921,1.4901161193847656e-08,1.3253707708164226e-07,6.630485514243759e-07,1.0000000036191872,1.7949941158294678,1.7949942350387573,1.1920928955078125e-07,1.1920928955078125e-07,0.0005286931991577148,0.0005285739898681641
free-running,none,cnn,300,43,ok,ok,1.7887459993362427,1.7887459993362427,0.0,0.0,0.0,0.1268809586763382,0.1268809735774994,1.4901161193847656e-08,1.1744204646054335e-07,7.694516904967286e-07,1.0000000027697238,1.7950198650360107,1.7950197458267212,1.1920928955078125e-07,-1.1920928955078125e-07,0.0005029439926147461,0.0005030632019042969
free-running,none,cnn,300,44,ok,ok,1.7888330221176147,1.7888329029083252,-1.1920928955078125e-07,1.1920928955078125e-07,6.664081447337197e-08,0.15493009984493256,0.15493007004261017,2.9802322387695312e-08,1.923597959177981e-07,2.705065448148524e-06,0.9999999656198758,1.7951040267944336,1.7951040267944336,0.0,0.0,0.00041878223419189453,0.00041878223419189453
free-running,none,cnn,300,45,ok,ok,1.79340398311615,1.79340398311615,0.0,0.0,0.0,0.18768706917762756,0.18768705427646637,1.4901161193847656e-08,7.939364847636443e-08,8.662889881291579e-07,0.9999999410756819,1.7950631380081177,1.7950630187988281,1.1920928955078125e-07,-1.1920928955078125e-07,0.0004596710205078125,0.0004597902297973633
free-running,none,cnn,300,46,ok,ok,1.797800064086914,1.7977999448776245,-1.1920928955078125e-07,1.1920928955078125e-07,6.630842435269716e-08,0.17004255950450897,0.17004257440567017,1.4901161193847656e-08,8.76319430350307e-08,9.584746338455523e-07,0.9999998086598789,1.7949658632278442,1.7949657440185547,1.1920928955078125e-07,-1.1920928955078125e-07,0.00055694580078125,0.0005570650100708008
free-running,none,cnn,300,47,ok,ok,1.7957968711853027,1.7957969903945923,1.1920928955078125e-07,1.1920928955078125e-07,6.638238631004013e-08,0.21855391561985016,0.21855391561985016,0.0,0.0,1.2984823638371386e-06,0.9999998461293564,1.7948627471923828,1.7948627471923828,0.0,0.0,0.0006600618362426758,0.0006600618362426758
free-running,none,cnn,300,48,ok,ok,1.7951791286468506,1.7951788902282715,-2.384185791015625e-07,2.384185791015625e-07,1.3281046737730006e-07,0.148643359541893,0.1486433446407318,1.4901161193847656e-08,1.0024774224541108e-07,1.9604108936408743e-07,1.0000000316321824,1.7947896718978882,1.7947895526885986,1.1920928955078125e-07,-1.1920928955078125e-07,0.0007331371307373047,0.0007332563400268555
free-running,none,cnn,300,49,ok,ok,1.792847990989685,1.7928481101989746,1.1920928955078125e-07,1.1920928955078125e-07,6.649157219322451e-08,0.1820186823606491,0.1820186823606491,0.0,0.0,2.0477492485177662e-07,0.9999999517777491,1.794779658317566,1.7947795391082764,1.1920928955078125e-07,-1.1920928955078125e-07,0.0007431507110595703,0.0007432699203491211
free-running,none,cnn,300,50,ok,ok,1.7982538938522339,1.7982537746429443,-1.1920928955078125e-07,1.1920928955078125e-07,6.629168993228768e-08,0.1975676566362381,0.1975676268339157,2.9802322387695312e-08,1.50846160222305e-07,4.939852680064668e-07,1.000000072031168,1.794790267944336,1.7947901487350464,1.1920928955078125e-07,-1.1920928955078125e-07,0.0007325410842895508,0.0007326602935791016
free-running,none,mlp,300,1,ok,ok,1.6103109121322632,1.610309362411499,-1.5497207641601562e-06,1.5497207641601562e-06,9.623736338643589e-07,0.1396564394235611,0.1396564543247223,1.4901161193847656e-08,1.0669869334646154e-07,9.142865859039098e-06,1.0000000909910833,1.603284239768982,1.6032829284667969,1.3113021850585938e-06,-1.3113021850585938e-06,4.76837158203125e-06,3.4570693969726562e-06
free-running,none,mlp,300,2,ok,ok,1.6070765256881714,1.6070752143859863,-1.3113021850585938e-06,1.3113021850585938e-06,8.159550364268291e-07,0.1817989945411682,0.1817989945411682,0.0,0.0,5.657701357343481e-06,1.0000000626372063,1.6031759977340698,1.6031744480133057,1.5497207641601562e-06,-1.5497207641601562e-06,0.00010347366333007812,0.00010502338409423828
free-running,none,mlp,300,3,ok,ok,1.60979163646698,1.6097900867462158,-1.5497207641601562e-06,1.5497207641601562e-06,9.626840698224387e-07,0.22691039741039276,0.22691039741039276,0.0,0.0,5.247008697361827e-06,1.0000000254840071,1.6031732559204102,1.603171706199646,1.5497207641601562e-06,-1.5497207641601562e-06,0.0001062154769897461,0.00010776519775390625
free-running,none,mlp,300,4,ok,ok,1.6077373027801514,1.6077357530593872,-1.5497207641601562e-06,1.5497207641601562e-06,9.639141677439025e-07,0.19395211338996887,0.19395211338996887,0.0,0.0,5.2335948517338975e-06,0.9999999392924843,1.6028878688812256,1.6028865575790405,1.3113021850585938e-06,-1.3113021850585938e-06,0.0003916025161743164,0.000392913818359375
free-running,none,mlp,300,5,ok,ok,1.6047649383544922,1.6047635078430176,-1.430511474609375e-06,1.430511474609375e-06,8.9141496079557e-07,0.19980376958847046,0.19980376958847046,0.0,0.0,5.9657065159794415e-06,0.999999797177266,1.602879524230957,1.6028780937194824,1.430511474609375e-06,-1.430511474609375e-06,0.0003999471664428711,0.00040137767791748047
free-running,none,mlp,300,6,ok,ok,1.6154992580413818,1.6154978275299072,-1.430511474609375e-06,1.430511474609375e-06,8.854918796705084e-07,0.1792178899049759,0.1792178899049759,0.0,0.0,8.163911382858841e-06,0.9999999965633705,1.602973461151123,1.6029719114303589,1.5497207641601562e-06,-1.5497207641601562e-06,0.00030601024627685547,0.0003075599670410156
free-running,none,mlp,300,7,ok,ok,1.605041265487671,1.6050399541854858,-1.3113021850585938e-06,1.3113021850585938e-06,8.169897019190791e-07,0.2870478928089142,0.2870478928089142,0.0,0.0,3.795520142755945e-06,0.9999999986688483,1.603058099746704,1.60305655002594,1.5497207641601562e-06,-1.5497207641601562e-06,0.00022137165069580078,0.00022292137145996094
free-running,none,mlp,300,8,ok,ok,1.6197023391723633,1.6197010278701782,-1.3113021850585938e-06,1.3113021850585938e-06,8.095945491618194e-07,0.24042104184627533,0.24042101204395294,2.9802322387695312e-08,1.2395887713834487e-07,5.2181538935886225e-06,1.0000000367224537,1.603266954421997,1.6032655239105225,1.430511474609375e-06,-1.430511474609375e-06,1.2516975402832031e-05,1.3947486877441406e-05
free-running,none,mlp,300,9,ok,ok,1.6104068756103516,1.610405445098877,-1.430511474609375e-06,1.430511474609375e-06,8.882919566939905e-07,0.25821858644485474,0.25821855664253235,2.9802322387695312e-08,1.1541509384747526e-07,4.184551819029368e-06,1.000000051511247,1.6031361818313599,1.6031347513198853,1.430511474609375e-06,-1.430511474609375e-06,0.00014328956604003906,0.00014472007751464844
free-running,none,mlp,300,10,ok,ok,1.6120960712432861,1.612094521522522,-1.5497207641601562e-06,1.5497207641601562e-06,9.613079467186937e-07,0.23003876209259033,0.23003877699375153,1.4901161193847656e-08,6.477673629021429e-08,4.8481067158672695e-06,1.0000000315991,1.6030514240264893,1.6030499935150146,1.430511474609375e-06,-1.430511474609375e-06,0.00022804737091064453,0.0002294778823852539
free-running,none,mlp,300,11,ok,ok,1.6097773313522339,1.6097759008407593,-1.430511474609375e-06,1.430511474609375e-06,8.886393457955622e-07,0.18352845311164856,0.18352846801280975,1.4901161193847656e-08,8.119264196553746e-08,7.421940434918329e-06,1.0000000513498646,1.6030290126800537,1.6030274629592896,1.5497207641601562e-06,-1.5497207641601562e-06,0.0002504587173461914,0.00025200843811035156
free-running,none,mlp,300,12,ok,ok,1.611340045928955,1.61133873462677,-1.3113021850585938e-06,1.3113021850585938e-06,8.137960627066857e-07,0.19372746348381042,0.19372744858264923,1.4901161193847656e-08,7.691816599401731e-08,5.340877844222495e-06,1.000000050110182,1.6032910346984863,1.6032894849777222,1.5497207641601562e-06,-1.5497207641601562e-06,1.1563301086425781e-05,1.0013580322265625e-05
free-running,none,mlp,300,13,ok,ok,1.6041251420974731,1.604123830795288,-1.3113021850585938e-06,1.3113021850585938e-06,8.174562885686096e-07,0.16741938889026642,0.16741937398910522,1.4901161193847656e-08,8.90049909548678e-08,8.098940214474914e-06,0.9999998715036641,1.6033108234405518,1.603309154510498,1.6689300537109375e-06,-1.6689300537109375e-06,3.135204315185547e-05,2.968311309814453e-05
free-running,none,mlp,300,14,ok,ok,1.6046967506408691,1.6046953201293945,-1.430511474609375e-06,1.430511474609375e-06,8.914528393218658e-07,0.21077249944210052,0.21077248454093933,1.4901161193847656e-08,7.069784356730573e-08,5.115148298308104e-06,1.000000053020106,1.6032428741455078,1.6032414436340332,1.430511474609375e-06,-1.430511474609375e-06,3.6597251892089844e-05,3.802776336669922e-05
free-running,none,mlp,300,15,ok,ok,1.6016480922698975,1.6016466617584229,-1.430511474609375e-06,1.430511474609375e-06,8.931496759578547e-07,0.2866317629814148,0.2866317629814148,0.0,0.0,5.453878398245236e-06,1.0000000626810515,1.6033387184143066,1.6033371686935425,1.5497207641601562e-06,-1.5497207641601562e-06,5.924701690673828e-05,5.7697296142578125e-05
free-running,none,mlp,300,16,ok,ok,1.605175495147705,1.605173945426941,-1.5497207641601562e-06,1.5497207641601562e-06,9.654525432545019e-07,0.2884013056755066,0.2884012758731842,2.9802322387695312e-08,1.0333629495154665e-07,5.1079064748466656e-06,1.0000000277948884,1.603471279144287,1.6034698486328125,1.430511474609375e-06,-1.430511474609375e-06,0.00019180774688720703,0.00019037723541259766
free-running,none,mlp,300,17,ok,ok,1.6149601936340332,1.614958643913269,-1.5497207641601562e-06,1.5497207641601562e-06,9.596030727376177e-07,0.25428351759910583,0.25428348779678345,2.9802322387695312e-08,1.1720115668165552e-07,4.070153910925204e-06,0.9999999940229992,1.6034150123596191,1.6034135818481445,1.430511474609375e-06,-1.430511474609375e-06,0.00013554096221923828,0.0001341104507446289
free-running,none,mlp,300,18,ok,ok,1.6014916896820068,1.6014903783798218,-1.3113021850585938e-06,1.3113021850585938e-06,8.188004930072205e-07,0.18941150605678558,0.18941150605678558,0.0,0.0,5.921095517884068e-06,1.000000099814543,1.603467583656311,1.6034660339355469,1.5497207641601562e-06,-1.5497207641601562e-06,0.0001881122589111328,0.00018656253814697266
free-running,none,mlp,300,19,ok,ok,1.6097556352615356,1.609754204750061,-1.430511474609375e-06,1.430511474609375e-06,8.886513227686021e-07,0.1609421819448471,0.1609421670436859,1.4901161193847656e-08,9.258704594271065e-08,8.413152431146595e-06,1.00000007176445,1.6034018993377686,1.6034003496170044,1.5497207641601562e-06,-1.5497207641601562e-06,0.00012242794036865234,0.00012087821960449219
free-running,none,mlp,300,20,ok,ok,1.6061153411865234,1.6061140298843384,-1.3113021850585938e-06,1.3113021850585938e-06,8.164433471445859e-07,0.2942091226577759,0.2942091226577759,0.0,0.0,4.223948468853518e-06,1.0000000917305547,1.6030131578445435,1.6030114889144897,1.6689300537109375e-06,-1.6689300537109375e-06,0.0002663135528564453,0.00026798248291015625
free-running,none,mlp,300,21,ok,ok,1.5950555801391602,1.595054268836975,-1.3113021850585938e-06,1.3113021850585938e-06,8.221043839388904e-07,0.25568249821662903,0.25568249821662903,0.0,0.0,4.7683907745231866e-06,0.9999997862934531,1.6027581691741943,1.6027567386627197,1.430511474609375e-06,-1.430511474609375e-06,0.0005213022232055664,0.0005227327346801758
free-running,none,mlp,300,22,ok,ok,1.6191279888153076,1.6191264390945435,-1.5497207641601562e-06,1.5497207641601562e-06,9.571329597569765e-07,0.2933632433414459,0.29336321353912354,2.9802322387695312e-08,1.0158846775841084e-07,3.850120767621366e-06,0.9999999618042134,1.6029423475265503,1.6029407978057861,1.5497207641601562e-06,-1.5497207641601562e-06,0.0003371238708496094,0.00033867359161376953
free-running,none,mlp,300,23,ok,ok,1.6223949193954468,1.6223936080932617,-1.3113021850585938e-06,1.3113021850585938e-06,8.08250919293574e-07,0.26803699135780334,0.26803702116012573,2.9802322387695312e-08,1.1118733620715534e-07,5.0072920949835524e-06,0.999999963955358,1.6030529737472534,1.6030514240264893,1.5497207641601562e-06,-1.5497207641601562e-06,0.00022649765014648438,0.00022804737091064453
free-running,none,mlp,300,24,ok,ok,1.6050630807876587,1.6050617694854736,-1.3113021850585938e-06,1.3113021850585938e-06,8.16978597760216e-07,0.2011358141899109,0.2011358141899109,0.0,0.0,5.756654391767078e-06,0.9999999810746333,1.603017807006836,1.6030163764953613,1.430511474609375e-06,-1.430511474609375e-06,0.00026166439056396484,0.0002630949020385742
free-running,none,mlp,300,25,ok,ok,1.6120573282241821,1.6120558977127075,-1.430511474609375e-06,1.430511474609375e-06,8.873825077828992e-07,0.32511818408966064,0.32511818408966064,0.0,0.0,4.70506586128938e-06,0.9999999242945309,1.6027119159698486,1.602710485458374,1.430511474609375e-06,-1.430511474609375e-06,0.0005675554275512695,0.0005689859390258789
