coupling,fault,model,seed,step,torch_status,torch4ms_status,torch_loss,torch4ms_loss,loss_abs_diff,loss_rel_diff,torch_grad_norm,torch4ms_grad_norm,grad_norm_abs_diff,grad_norm_rel_diff,param_update_rel_l2,param_update_cosine
free-running,execution,cnn,300,2,ok,ok,1.7985033988952637,1.7985033988952637,0.0,0.0,0.45984259247779846,0.4598425626754761,2.9802322387695312e-08,6.480983465909411e-08,5.36490935094633e-07,1.0000001038930402
free-running,execution,cnn,300,3,ok,ok,1.7867379188537598,1.7867377996444702,1.1920928955078125e-07,6.671895653686983e-08,0.2865235209465027,0.2865235209465027,0.0,0.0,1.0350768684229877e-06,1.000000022661659
free-running,execution,cnn,300,4,ok,ok,1.8136589527130127,1.8136589527130127,0.0,0.0,0.466134250164032,0.46613427996635437,2.9802322387695312e-08,6.393505834809328e-08,4.502365431520833e-07,1.000000182923504
free-running,execution,cnn,300,5,ok,ok,1.8003966808319092,1.8003966808319092,0.0,0.0,0.4606854021549225,0.4606854021549225,0.0,0.0,8.396343426177062e-07,0.9999998667868456
free-running,execution,cnn,300,6,ok,ok,1.7975610494613647,1.7975609302520752,1.1920928955078125e-07,6.631724112318859e-08,0.2937520742416382,0.2937520742416382,0.0,0.0,6.536777484219138e-07,1.0000001362195574
free-running,execution,cnn,300,7,ok,ok,1.7942981719970703,1.7942981719970703,0.0,0.0,0.45967555046081543,0.45967555046081543,0.0,0.0,1.1649921337881856e-06,1.0000000761535455
free-running,execution,cnn,300,8,ok,ok,1.7780218124389648,1.7780219316482544,1.1920928955078125e-07,6.70460175034356e-08,0.453966349363327,0.4539663791656494,2.9802322387695312e-08,6.564874350930872e-08,4.587346794779076e-07,0.9999999447581478
free-running,execution,cnn,300,9,ok,ok,1.7829140424728394,1.7829139232635498,1.1920928955078125e-07,6.686205095195848e-08,0.45457133650779724,0.45457127690315247,5.960464477539063e-08,1.3112275233475534e-07,1.0645848589684992e-06,0.9999999868188837
free-running,execution,cnn,300,10,ok,ok,1.8171653747558594,1.8171653747558594,0.0,0.0,0.5864900946617126,0.5864900946617126,0.0,0.0,7.101572938908005e-07,0.9999999587919394
free-running,execution,cnn,300,11,ok,ok,1.794740915298462,1.7947406768798828,2.384185791015625e-07,1.328428950770947e-07,0.45893168449401855,0.45893165469169617,2.9802322387695312e-08,6.493847209645805e-08,3.0443311493980153e-07,0.9999999755938361
free-running,execution,cnn,300,12,ok,ok,1.799041509628296,1.7990413904190063,1.1920928955078125e-07,6.626266759982172e-08,0.2938443720340729,0.2938443720340729,0.0,0.0,5.011341822195786e-07,1.0000000995645226
free-running,execution,cnn,300,13,ok,ok,1.7849618196487427,1.7849618196487427,0.0,0.0,0.4558309316635132,0.4558309316635132,0.0,0.0,4.2131137361081987e-07,0.9999999403276607
free-running,execution,cnn,300,14,ok,ok,1.7821834087371826,1.782183289527893,1.1920928955078125e-07,6.6889462086986e-08,0.284268856048584,0.2842688262462616,2.9802322387695312e-08,1.0483850676418046e-07,9.828746196066072e-07,1.0000000079509515
free-running,execution,cnn,300,15,ok,ok,1.7903497219085693,1.790350317955017,5.960464477539062e-07,3.329216867650379e-07,0.4574064612388611,0.4574064612388611,0.0,0.0,1.0288531765401965e-06,1.0000000775054578
free-running,execution,cnn,300,16,ok,ok,1.7795474529266357,1.7795473337173462,1.1920928955078125e-07,6.69885421457743e-08,0.4532020688056946,0.4532020688056946,0.0,0.0,5.436974156263512e-07,0.9999999679579894
free-running,execution,cnn,300,17,ok,ok,1.7870852947235107,1.7870852947235107,0.0,0.0,0.2882246673107147,0.2882246673107147,0.0,0.0,1.0345014715134624e-06,1.0000000516634133
free-running,execution,cnn,300,18,ok,ok,1.7804279327392578,1.7804293632507324,1.430511474609375e-06,8.034643239075363e-07,0.2863467037677765,0.2863467037677765,0.0,0.0,2.6985889661825346e-06,0.9999999075625953
free-running,execution,cnn,300,19,ok,ok,1.8063304424285889,1.806331992149353,1.5497207641601562e-06,8.579379487799166e-07,0.5828862190246582,0.582886278629303,5.960464477539063e-08,1.0225775929321073e-07,1.4957684473527445e-06,0.9999999029613825
free-running,execution,cnn,300,20,ok,failed,1.7874846458435059,,,,0.2880485951900482,,,,,
free-running,execution,cnn,300,21,ok,failed,1.7802188396453857,,,,0.283456951379776,,,,,
free-running,execution,cnn,300,22,ok,failed,1.79691743850708,,,,0.29269590973854065,,,,,
free-running,execution,cnn,300,23,ok,failed,1.803227424621582,,,,0.4639885425567627,,,,,
free-running,execution,cnn,300,24,ok,failed,1.781030535697937,,,,0.28407976031303406,,,,,
free-running,execution,cnn,300,25,ok,failed,1.7805322408676147,,,,0.2833675146102905,,,,,
free-running,execution,cnn,300,26,ok,failed,1.781514286994934,,,,0.45409610867500305,,,,,
free-running,execution,cnn,300,27,ok,failed,1.795408844947815,,,,0.4589955806732178,,,,,
free-running,execution,cnn,300,28,ok,failed,1.7898285388946533,,,,0.45774540305137634,,,,,
free-running,execution,cnn,300,29,ok,failed,1.795412540435791,,,,0.29230445623397827,,,,,
free-running,execution,cnn,300,30,ok,failed,1.795449137687683,,,,0.29198595881462097,,,,,
free-running,execution,cnn,300,31,ok,failed,1.7935763597488403,,,,0.45826631784439087,,,,,
free-running,execution,cnn,300,32,ok,failed,1.7793903350830078,,,,0.4534108340740204,,,,,
free-running,execution,cnn,300,33,ok,failed,1.7938814163208008,,,,0.4602760076522827,,,,,
free-running,execution,cnn,300,34,ok,failed,1.80282461643219,,,,0.4615258574485779,,,,,
free-running,execution,cnn,300,35,ok,failed,1.7925406694412231,,,,0.45833736658096313,,,,,
free-running,execution,cnn,300,36,ok,failed,1.7858662605285645,,,,0.28641319274902344,,,,,
free-running,execution,cnn,300,37,ok,failed,1.8103406429290771,,,,0.4650017321109772,,,,,
free-running,execution,cnn,300,38,ok,failed,1.7846063375473022,,,,0.286342978477478,,,,,
free-running,execution,cnn,300,39,ok,failed,1.7981115579605103,,,,0.2939070761203766,,,,,
free-running,execution,cnn,300,40,ok,failed,1.8125935792922974,,,,0.4662894308567047,,,,,
free-running,execution,cnn,300,41,ok,failed,1.79494309425354,,,,0.2916724979877472,,,,,
free-running,execution,cnn,300,42,ok,failed,1.8015835285186768,,,,0.4610961675643921,,,,,
free-running,execution,cnn,300,43,ok,failed,1.806067943572998,,,,0.46320295333862305,,,,,
free-running,execution,cnn,300,44,ok,failed,1.8034706115722656,,,,0.4639985263347626,,,,,
free-running,execution,cnn,300,45,ok,failed,1.7948698997497559,,,,0.4582861661911011,,,,,
free-running,execution,cnn,300,46,ok,failed,1.7796298265457153,,,,0.45310887694358826,,,,,
free-running,execution,cnn,300,47,ok,failed,1.8070611953735352,,,,0.46392208337783813,,,,,
free-running,execution,cnn,300,48,ok,failed,1.794681191444397,,,,0.45886197686195374,,,,,
free-running,execution,cnn,300,49,ok,failed,1.767521619796753,,,,0.44966956973075867,,,,,
free-running,execution,cnn,300,50,ok,failed,1.808173418045044,,,,0.2995399534702301,,,,,
free-running,numeric,cnn,300,1,ok,ok,1.7791353464126587,1.9941133260726929,0.21497797966003418,0.10780630009801029,0.455242395401001,0.584724485874176,0.12948209047317505,0.22144119769432344,1.031169287880905,0.617566693840427
free-running,numeric,cnn,300,2,ok,ok,1.7985033988952637,2.0121121406555176,0.2136087417602539,0.10616144967479954,0.45984259247779846,0.5836132764816284,0.12377068400382996,0.21207653936523518,1.0166181538026564,0.6213769296778258
free-running,numeric,cnn,300,3,ok,ok,1.7867379188537598,1.9991108179092407,0.21237289905548096,0.1062336800706176,0.2865235209465027,0.46095341444015503,0.17442989349365234,0.37841111060106564,1.626831105574557,0.2926429369723465
free-running,numeric,cnn,300,4,ok,ok,1.8136589527130127,1.5285964012145996,0.2850625514984131,0.15717538905095374,0.466134250164032,0.2963211238384247,0.1698131263256073,0.3643008988630428,0.9980285026470112,0.3209479651485248
free-running,numeric,cnn,300,5,ok,ok,1.8003966808319092,2.5064024925231934,0.7060058116912842,0.28168094062998983,0.4606854021549225,0.7698993682861328,0.3092139661312103,0.40162906851001734,1.0070451819967443,0.8313718343361531
free-running,numeric,cnn,300,6,ok,ok,1.7975610494613647,2.006117820739746,0.20855677127838135,0.1039603801542808,0.2937520742416382,0.46100273728370667,0.16725066304206848,0.3627975487250532,1.5743111450488894,0.31364283485119543
free-running,numeric,cnn,300,7,ok,ok,1.7942981719970703,1.5091612339019775,0.2851369380950928,0.1589127952896105,0.45967555046081543,0.29108303785324097,0.16859251260757446,0.36676415014582325,1.0036707853764646,0.3108104261757066
free-running,numeric,cnn,300,8,ok,ok,1.7780218124389648,1.9851953983306885,0.20717358589172363,0.10435929181879618,0.453966349363327,0.5784083604812622,0.12444201111793518,0.21514559543087125,1.0140942748951363,0.6259208418423362
free-running,numeric,cnn,300,9,ok,ok,1.7829140424728394,2.478635311126709,0.6957212686538696,0.2806872255594619,0.45457133650779724,0.7648704648017883,0.3102991282939911,0.40568846958210536,1.010370276429387,0.8351145356217957
free-running,numeric,cnn,300,10,ok,ok,1.8171653747558594,2.5094077587127686,0.6922423839569092,0.27585886811476323,0.5864900946617126,0.845116376876831,0.2586262822151184,0.30602445922404736,0.7800361038576629,0.8563474952822328
free-running,numeric,cnn,300,11,ok,ok,1.794740915298462,1.5084056854248047,0.2863352298736572,0.159541261601004,0.45893168449401855,0.288399338722229,0.17053234577178955,0.37158547019869614,0.9937028967831514,0.32419649898449754
free-running,numeric,cnn,300,12,ok,ok,1.799041509628296,2.0001206398010254,0.2010791301727295,0.10053350091559132,0.2938443720340729,0.45567652583122253,0.16183215379714966,0.35514700587646786,1.548391544215964,0.32477427462425307
free-running,numeric,cnn,300,13,ok,ok,1.7849618196487427,1.984665870666504,0.19970405101776123,0.10062351248610693,0.4558309316635132,0.5751049518585205,0.11927402019500732,0.20739522379273392,0.9959798330700589,0.634011055674826
free-running,numeric,cnn,300,14,ok,ok,1.7821834087371826,2.4642486572265625,0.6820652484893799,0.2767842630203657,0.284268856048584,0.6716806292533875,0.38741177320480347,0.5767797318130709,1.5928921467450596,0.8561088628693079
free-running,numeric,cnn,300,15,ok,ok,1.7903497219085693,1.9865150451660156,0.1961653232574463,0.0987484709641615,0.4574064612388611,0.573647141456604,0.11624068021774292,0.20263446257674142,0.9868347163842875,0.6374935335752199
free-running,numeric,cnn,300,16,ok,ok,1.7795474529266357,2.455519437789917,0.6759719848632812,0.2752867578485503,0.4532020688056946,0.756671667098999,0.30346959829330444,0.4010584927235025,0.9929476061501535,0.8390149884977531
free-running,numeric,cnn,300,17,ok,ok,1.7870852947235107,1.9795382022857666,0.19245290756225586,0.0972211131566095,0.2882246673107147,0.44859975576400757,0.16037508845329285,0.35750150639328593,1.5569067333249376,0.320765690537852
free-running,numeric,cnn,300,18,ok,ok,1.7804279327392578,2.450279951095581,0.6698520183563232,0.2733777493697468,0.2863467037677765,0.6677476763725281,0.3814009726047516,0.5711752898589987,1.5626208989097694,0.8568411223574521
free-running,numeric,cnn,300,19,ok,ok,1.8063304424285889,1.5180288553237915,0.28830158710479736,0.15960622726215004,0.5828862190246582,0.45708584785461426,0.12580037117004395,0.21582320367866192,0.7644510180558436,0.65708891729112
free-running,numeric,cnn,300,20,ok,ok,1.7874846458435059,1.9764074087142944,0.18892276287078857,0.09558897727148669,0.2880485951900482,0.44648438692092896,0.15843579173088074,0.3548518075256666,1.5447899805966814,0.3278071248356403
free-running,numeric,cnn,300,21,ok,ok,1.7802188396453857,1.9679237604141235,0.1877049207687378,0.09538221172208307,0.283456951379776,0.44362008571624756,0.16016313433647156,0.3610367057160631,1.564969550810801,0.31954799561609976
free-running,numeric,cnn,300,22,ok,ok,1.79691743850708,1.9836843013763428,0.1867668628692627,0.09415150522675304,0.29269590973854065,0.4461642801761627,0.15346837043762207,0.3439727859366664,1.511733850558177,0.34055457694258484
free-running,numeric,cnn,300,23,ok,ok,1.803227424621582,2.4615886211395264,0.6583611965179443,0.26745378608923437,0.4639885425567627,0.7543548941612244,0.29036635160446167,0.38492008715251097,0.9513502305682935,0.8420978989687549
free-running,numeric,cnn,300,24,ok,ok,1.781030535697937,2.4354424476623535,0.6544119119644165,0.268703500915224,0.28407976031303406,0.6597402691841125,0.3756605088710785,0.569406668681374,1.548900401659288,0.8599684726626903
free-running,numeric,cnn,300,25,ok,ok,1.7805322408676147,2.4314334392547607,0.650901198387146,0.2677026596239659,0.2833675146102905,0.6576465964317322,0.37427908182144165,0.569118860877879,1.5467592530587995,0.8604189980038454
free-running,numeric,cnn,300,26,ok,ok,1.781514286994934,2.4289562702178955,0.6474419832229614,0.266551518922521,0.45409610867500305,0.7458123564720154,0.29171624779701233,0.39113893094630997,0.9616108714420476,0.844130351027927
free-running,numeric,cnn,300,27,ok,ok,1.795408844947815,1.5039925575256348,0.2914162874221802,0.1623119370511124,0.4589955806732178,0.2824580669403076,0.17653751373291016,0.3846170228349021,0.9478447180002869,0.3902340978155168
free-running,numeric,cnn,300,28,ok,ok,1.7898285388946533,2.4328417778015137,0.6430132389068604,0.2643054080927253,0.45774540305137634,0.7454104423522949,0.2876650393009186,0.38591495766162437,0.9490154939885083,0.844730261307313
free-running,numeric,cnn,300,29,ok,ok,1.795412540435791,1.9696481227874756,0.17423558235168457,0.08846025862990378,0.29230445623397827,0.4379606246948242,0.14565616846084595,0.33257822792252334,1.480403534033259,0.35150414383011325
free-running,numeric,cnn,300,30,ok,ok,1.795449137687683,1.9687039852142334,0.1732548475265503,0.08800451912921627,0.29198595881462097,0.43683815002441406,0.1448521912097931,0.3315923556623834,1.4776655555907299,0.35251718136978927
free-running,numeric,cnn,300,31,ok,ok,1.7935763597488403,1.502670407295227,0.2909059524536133,0.1621932352489022,0.45826631784439087,0.2824161946773529,0.17585012316703796,0.3837291031865661,0.9390038444522077,0.40409317517403504
free-running,numeric,cnn,300,32,ok,ok,1.7793903350830078,2.4130518436431885,0.6336615085601807,0.2625975526507911,0.4534108340740204,0.7403578758239746,0.2869470417499542,0.38757883331841253,0.9476296567200952,0.8476640862460437
free-running,numeric,cnn,300,33,ok,ok,1.7938814163208008,1.503252625465393,0.2906287908554077,0.1620111497957758,0.4602760076522827,0.2823846638202667,0.177891343832016,0.38648841320098676,0.9319206762365403,0.41394543605034256
free-running,numeric,cnn,300,34,ok,ok,1.80282461643219,2.4326188564300537,0.6297942399978638,0.2588955677676967,0.4615258574485779,0.741273820400238,0.27974796295166016,0.37738815974994916,0.9261590331415233,0.8473449771792825
free-running,numeric,cnn,300,35,ok,ok,1.7925406694412231,1.9605016708374023,0.1679610013961792,0.08567246021495961,0.45833736658096313,0.558682918548584,0.10034555196762085,0.17961091817217362,0.9292205813027293,0.6654785619944311
free-running,numeric,cnn,300,36,ok,ok,1.7858662605285645,2.409738540649414,0.6238722801208496,0.2588962535133454,0.28641319274902344,0.6464360356330872,0.3600228428840637,0.5569349835695272,1.4834412903103082,0.8625325324578513
free-running,numeric,cnn,300,37,ok,ok,1.8103406429290771,2.431445837020874,0.6211051940917969,0.25544685579046467,0.4650017321109772,0.7392548322677612,0.27425310015678406,0.3709858741341963,0.9103868899134955,0.8487373157195847
free-running,numeric,cnn,300,38,ok,ok,1.7846063375473022,2.401775360107422,0.6171690225601196,0.25696367479284826,0.286342978477478,0.6438889503479004,0.35754597187042236,0.5552913614641721,1.4748806667828884,0.8630059927661757
free-running,numeric,cnn,300,39,ok,ok,1.7981115579605103,1.9587268829345703,0.16061532497406006,0.08199985734275812,0.2939070761203766,0.4288792312145233,0.13497215509414673,0.31470900260645707,1.4296502571135596,0.3719297871396535
free-running,numeric,cnn,300,40,ok,ok,1.8125935792922974,1.9726338386535645,0.1600402593612671,0.08113024131762017,0.4662894308567047,0.5591980814933777,0.09290865063667297,0.16614622566042056,0.899416077652854,0.6792798336629263
free-running,numeric,cnn,300,41,ok,ok,1.79494309425354,1.953486442565918,0.15854334831237793,0.08115917513311746,0.2916724979877472,0.4261080026626587,0.1344355046749115,0.3154963151005203,1.4328981614857548,0.36999882175791005
free-running,numeric,cnn,300,42,ok,ok,1.8015835285186768,1.9594910144805908,0.15790748596191406,0.0805859709460169,0.4610961675643921,0.5546078681945801,0.09351170063018799,0.16860868010148766,0.9040189691603698,0.6773698654736805
free-running,numeric,cnn,300,43,ok,ok,1.806067943572998,2.4120383262634277,0.6059703826904297,0.251227509982878,0.46320295333862305,0.7322016954421997,0.26899874210357666,0.3673833914589884,0.897679418956497,0.8517858250972036
free-running,numeric,cnn,300,44,ok,ok,1.8034706115722656,2.4060678482055664,0.6025972366333008,0.25044897926827575,0.4639985263347626,0.7324758172035217,0.26847729086875916,0.3665339995711579,0.8934876657568847,0.8531867992414244
free-running,numeric,cnn,300,45,ok,ok,1.7948698997497559,1.5004940032958984,0.2943758964538574,0.16400960119443747,0.4582861661911011,0.27834394574165344,0.17994222044944763,0.3926416150524024,0.9003682320593561,0.45954858292846185
free-running,numeric,cnn,300,46,ok,ok,1.7796298265457153,2.3775112628936768,0.5978814363479614,0.25147365048453146,0.45310887694358826,0.7253073453903198,0.27219846844673157,0.37528706992516336,0.9093782642422189,0.8544155508131647
free-running,numeric,cnn,300,47,ok,ok,1.8070611953735352,2.4026167392730713,0.5955555438995361,0.24787788004828673,0.46392208337783813,0.7284308671951294,0.26450878381729126,0.3631213279522319,0.8850806763260779,0.8540629597533466
free-running,numeric,cnn,300,48,ok,ok,1.794681191444397,2.386643886566162,0.5919626951217651,0.24803142959608643,0.45886197686195374,0.7248631119728088,0.2660011351108551,0.3669674049033873,0.8923680115202124,0.8543162665944598
free-running,numeric,cnn,300,49,ok,ok,1.767521619796753,2.355323076248169,0.587801456451416,0.24956298453447592,0.44966956973075867,0.7206617593765259,0.2709921896457672,0.37603242591949615,0.9070717583243757,0.8566131067946242
free-running,numeric,cnn,300,50,ok,ok,1.808173418045044,1.9531328678131104,0.1449594497680664,0.07421893930358923,0.2995399534702301,0.42007875442504883,0.12053880095481873,0.28694334023104107,1.3568131622643573,0.4013877839597373
free-running,training,cnn,300,1,ok,ok,1.7791353464126587,1.7791353464126587,0.0,0.0,0.455242395401001,,,,1.0,0.0
free-running,training,cnn,300,2,ok,ok,1.7985033988952637,1.7974451780319214,0.0010582208633422852,0.0005883896933374164,0.45984259247779846,,,,1.0,0.0
free-running,training,cnn,300,3,ok,ok,1.7867379188537598,1.7864986658096313,0.00023925304412841797,0.00013390494576949775,0.2865235209465027,,,,1.0,0.0
free-running,training,cnn,300,4,ok,ok,1.8136589527130127,1.8143657445907593,0.000706791877746582,0.0003895531426636381,0.466134250164032,,,,1.0,0.0
free-running,training,cnn,300,5,ok,ok,1.8003966808319092,1.8006761074066162,0.00027942657470703125,0.00015517869846647168,0.4606854021549225,,,,1.0,0.0
free-running,training,cnn,300,6,ok,ok,1.7975610494613647,1.7999582290649414,0.00239717960357666,0.0013317973522207617,0.2937520742416382,,,,1.0,0.0
free-running,training,cnn,300,7,ok,ok,1.7942981719970703,1.793721079826355,0.000577092170715332,0.0003216255691065121,0.45967555046081543,,,,1.0,0.0
free-running,training,cnn,300,8,ok,ok,1.7780218124389648,1.7787489891052246,0.0007271766662597656,0.00040881353733084166,0.453966349363327,,,,1.0,0.0
free-running,training,cnn,300,9,ok,ok,1.7829140424728394,1.7832369804382324,0.0003229379653930664,0.00018109649414835714,0.45457133650779724,,,,1.0,0.0
free-running,training,cnn,300,10,ok,ok,1.8171653747558594,1.8175342082977295,0.0003688335418701172,0.00020293072899880117,0.5864900946617126,,,,1.0,0.0
free-running,training,cnn,300,11,ok,ok,1.794740915298462,1.7981650829315186,0.0034241676330566406,0.001904256547721568,0.45893168449401855,,,,1.0,0.0
free-running,training,cnn,300,12,ok,ok,1.799041509628296,1.7964684963226318,0.0025730133056640625,0.0014302134174745522,0.2938443720340729,,,,1.0,0.0
free-running,training,cnn,300,13,ok,ok,1.7849618196487427,1.7867642641067505,0.0018024444580078125,0.0010087757485506355,0.4558309316635132,,,,1.0,0.0
free-running,training,cnn,300,14,ok,ok,1.7821834087371826,1.7796649932861328,0.0025184154510498047,0.0014131067760496663,0.284268856048584,,,,1.0,0.0
free-running,training,cnn,300,15,ok,ok,1.7903497219085693,1.7971030473709106,0.006753325462341309,0.0037578955042233955,0.4574064612388611,,,,1.0,0.0
free-running,training,cnn,300,16,ok,ok,1.7795474529266357,1.7837152481079102,0.004167795181274414,0.0023365810129702233,0.4532020688056946,,,,1.0,0.0
free-running,training,cnn,300,17,ok,ok,1.7870852947235107,1.7871266603469849,4.1365623474121094e-05,2.3146441934949158e-05,0.2882246673107147,,,,1.0,0.0
free-running,training,cnn,300,18,ok,ok,1.7804279327392578,1.7792742252349854,0.001153707504272461,0.0006479944978718892,0.2863467037677765,,,,1.0,0.0
free-running,training,cnn,300,19,ok,ok,1.8063304424285889,1.8028812408447266,0.0034492015838623047,0.001909507531315752,0.5828862190246582,,,,1.0,0.0
free-running,training,cnn,300,20,ok,ok,1.7874846458435059,1.7874946594238281,1.0013580322265625e-05,5.602019714841191e-06,0.2880485951900482,,,,1.0,0.0
free-running,training,cnn,300,21,ok,ok,1.7802188396453857,1.779613971710205,0.0006048679351806641,0.00033977167397079784,0.283456951379776,,,,1.0,0.0
free-running,training,cnn,300,22,ok,ok,1.79691743850708,1.7964246273040771,0.0004928112030029297,0.0002742536704481918,0.29269590973854065,,,,1.0,0.0
free-running,training,cnn,300,23,ok,ok,1.803227424621582,1.8025450706481934,0.0006823539733886719,0.0003784070517515936,0.4639885425567627,,,,1.0,0.0
free-running,training,cnn,300,24,ok,ok,1.781030535697937,1.779117465019226,0.0019130706787109375,0.0010741369338517588,0.28407976031303406,,,,1.0,0.0
free-running,training,cnn,300,25,ok,ok,1.7805322408676147,1.7794358730316162,0.0010963678359985352,0.0006157528691894391,0.2833675146102905,,,,1.0,0.0
free-running,training,cnn,300,26,ok,ok,1.781514286994934,1.7863670587539673,0.004852771759033203,0.002716559138981282,0.45409610867500305,,,,1.0,0.0
free-running,training,cnn,300,27,ok,ok,1.795408844947815,1.7933155298233032,0.0020933151245117188,0.0011659267082270405,0.4589955806732178,,,,1.0,0.0
free-running,training,cnn,300,28,ok,ok,1.7898285388946533,1.7885011434555054,0.0013273954391479492,0.0007416327376072071,0.45774540305137634,,,,1.0,0.0
free-running,training,cnn,300,29,ok,ok,1.795412540435791,1.7957866191864014,0.00037407875061035156,0.00020830913128188448,0.29230445623397827,,,,1.0,0.0
free-running,training,cnn,300,30,ok,ok,1.795449137687683,1.800443410873413,0.0049942731857299805,0.002773912890329171,0.29198595881462097,,,,1.0,0.0
free-running,training,cnn,300,31,ok,ok,1.7935763597488403,1.8000433444976807,0.006466984748840332,0.0035926827921163233,0.45826631784439087,,,,1.0,0.0
free-running,training,cnn,300,32,ok,ok,1.7793903350830078,1.7730681896209717,0.006322145462036133,0.003552984040312441,0.4534108340740204,,,,1.0,0.0
free-running,training,cnn,300,33,ok,ok,1.7938814163208008,1.7979940176010132,0.004112601280212402,0.0022873275661393308,0.4602760076522827,,,,1.0,0.0
free-running,training,cnn,300,34,ok,ok,1.80282461643219,1.8006830215454102,0.002141594886779785,0.001187910830182708,0.4615258574485779,,,,1.0,0.0
free-running,training,cnn,300,35,ok,ok,1.7925406694412231,1.797829508781433,0.005288839340209961,0.0029417913736407243,0.45833736658096313,,,,1.0,0.0
free-running,training,cnn,300,36,ok,ok,1.7858662605285645,1.7865525484085083,0.0006862878799438477,0.00038414088662278907,0.28641319274902344,,,,1.0,0.0
free-running,training,cnn,300,37,ok,ok,1.8103406429290771,1.7992091178894043,0.011131525039672852,0.0061488566161020265,0.4650017321109772,,,,1.0,0.0
free-running,training,cnn,300,38,ok,ok,1.7846063375473022,1.7863519191741943,0.0017455816268920898,0.000977176785915201,0.286342978477478,,,,1.0,0.0
free-running,training,cnn,300,39,ok,ok,1.7981115579605103,1.800853967666626,0.0027424097061157227,0.0015228384729435193,0.2939070761203766,,,,1.0,0.0
free-running,training,cnn,300,40,ok,ok,1.8125935792922974,1.8172314167022705,0.0046378374099731445,0.0025521446346054412,0.4662894308567047,,,,1.0,0.0
free-running,training,cnn,300,41,ok,ok,1.79494309425354,1.793392539024353,0.0015505552291870117,0.0008638464551612086,0.2916724979877472,,,,1.0,0.0
free-running,training,cnn,300,42,ok,ok,1.8015835285186768,1.8065513372421265,0.004967808723449707,0.002749885165750973,0.4610961675643921,,,,1.0,0.0
free-running,training,cnn,300,43,ok,ok,1.806067943572998,1.792299509048462,0.013768434524536133,0.007623431097114558,0.46320295333862305,,,,1.0,0.0
free-running,training,cnn,300,44,ok,ok,1.8034706115722656,1.7982823848724365,0.0051882266998291016,0.00287680135541882,0.4639985263347626,,,,1.0,0.0
free-running,training,cnn,300,45,ok,ok,1.7948698997497559,1.8006283044815063,0.005758404731750488,0.0031979974531215812,0.4582861661911011,,,,1.0,0.0
free-running,training,cnn,300,46,ok,ok,1.7796298265457153,1.7792158126831055,0.0004140138626098633,0.00023264043815981078,0.45310887694358826,,,,1.0,0.0
free-running,training,cnn,300,47,ok,ok,1.8070611953735352,1.7996665239334106,0.007394671440124512,0.004092097964947982,0.46392208337783813,,,,1.0,0.0
free-running,training,cnn,300,48,ok,ok,1.794681191444397,1.7934277057647705,0.0012534856796264648,0.0006984447631156335,0.45886197686195374,,,,1.0,0.0
free-running,training,cnn,300,49,ok,ok,1.767521619796753,1.7693510055541992,0.001829385757446289,0.001033930379954929,0.44966956973075867,,,,1.0,0.0
free-running,training,cnn,300,50,ok,ok,1.808173418045044,1.8098737001419067,0.001700282096862793,0.0009394479276258221,0.2995399534702301,,,,1.0,0.0
teacher-forced,none,cnn,301,1,ok,ok,1.8021221160888672,1.802122950553894,8.344650268554688e-07,4.6304555779559357e-07,0.4634261131286621,0.4634261131286621,0.0,0.0,1.3409285683340582e-06,1.0000000100210906
teacher-forced,none,cnn,301,2,ok,ok,1.8065791130065918,1.8065791130065918,0.0,0.0,0.6849761605262756,0.6849761605262756,0.0,0.0,5.491426916712154e-07,0.9999999787884339
teacher-forced,none,cnn,301,3,ok,ok,1.7997488975524902,1.7997486591339111,2.384185791015625e-07,1.3247324636553026e-07,0.5846289992332458,0.5846290588378906,5.960464477539063e-08,1.0195292874061217e-07,1.5930143136318616e-07,0.9999998345544865
teacher-forced,none,cnn,301,4,ok,ok,1.7887921333312988,1.7887943983078003,2.2649765014648438e-06,1.2662028143690028e-06,0.46080145239830017,0.46080148220062256,2.9802322387695312e-08,6.467497076044572e-08,2.10847844979824e-06,0.9999999040279814
teacher-forced,none,cnn,301,5,ok,ok,1.7994261980056763,1.7994261980056763,0.0,0.0,0.6837436556816101,0.6837436556816101,0.0,0.0,5.44837356174005e-07,1.0000001270863035
teacher-forced,none,cnn,301,6,ok,ok,1.8061156272888184,1.8061156272888184,0.0,0.0,0.29921671748161316,0.29921671748161316,0.0,0.0,1.2927351981492505e-06,1.0000001859854237
teacher-forced,none,cnn,301,7,ok,ok,1.7684226036071777,1.7684226036071777,0.0,0.0,0.45171552896499634,0.45171552896499634,0.0,0.0,1.1899948992535213e-06,0.9999999348319762
teacher-forced,none,cnn,301,8,ok,ok,1.7868614196777344,1.786862850189209,1.430511474609375e-06,8.005715013090678e-07,0.4612182080745697,0.4612181782722473,2.9802322387695312e-08,6.461653478970387e-08,2.1508684032658306e-06,1.0000000024685836
teacher-forced,none,cnn,301,9,ok,ok,1.805755853652954,1.8057557344436646,1.1920928955078125e-07,6.601628304824642e-08,0.2993115186691284,0.2993115484714508,2.9802322387695312e-08,9.956957070280883e-08,1.7421670113381898e-07,1.0000001367698041
teacher-forced,none,cnn,301,10,ok,ok,1.824828028678894,1.8248287439346313,7.152557373046875e-07,3.9195773284592085e-07,0.5919167399406433,0.5919167399406433,0.0,0.0,1.0737169624334281e-06,1.0000000305099712
