coupling,fault,model,seed,step,torch_status,torch4ms_status,torch_loss,torch4ms_loss,loss_residual,loss_abs_diff,loss_rel_diff,torch_grad_norm,torch4ms_grad_norm,grad_norm_abs_diff,grad_norm_rel_diff,param_update_rel_l2,param_update_cosine,torch_fixed_probe_loss,torch4ms_fixed_probe_loss,fixed_probe_loss_abs_diff,fixed_probe_loss_residual,torch_fixed_probe_displacement,torch4ms_fixed_probe_displacement
free-running,none,cnn,300,22,ok,ok,1.79691743850708,1.7969181537628174,7.152557373046875e-07,7.152557373046875e-07,3.980458073768768e-07,0.29269590973854065,0.29269587993621826,2.9802322387695312e-08,1.0182008492813284e-07,2.1815782478823186e-06,0.9999999804233455,1.7957673072814941,1.7957687377929688,1.430511474609375e-06,1.430511474609375e-06,0.00036525726318359375,0.0003638267517089844
free-running,none,cnn,300,23,ok,ok,1.803227424621582,1.803228735923767,1.3113021850585938e-06,1.3113021850585938e-06,7.271968103296852e-07,0.4639885425567627,0.4639885723590851,2.9802322387695312e-08,6.423072498568137e-08,1.4930317955718262e-06,0.9999999949661397,1.795527696609497,1.7955297231674194,2.0265579223632812e-06,2.0265579223632812e-06,0.0006048679351806641,0.0006028413772583008
free-running,none,cnn,300,24,ok,ok,1.781030535697937,1.7810335159301758,2.9802322387695312e-06,2.9802322387695312e-06,1.6733162021451646e-06,0.28407976031303406,0.28407979011535645,2.9802322387695312e-08,1.0490828078827243e-07,4.807672668209247e-06,0.9999998662030235,1.7959551811218262,1.7959580421447754,2.86102294921875e-06,2.86102294921875e-06,0.0001773834228515625,0.00017452239990234375
free-running,none,cnn,300,25,ok,ok,1.7805322408676147,1.780535101890564,2.86102294921875e-06,2.86102294921875e-06,1.6068332189468935e-06,0.2833675146102905,0.2833675444126129,2.9802322387695312e-08,1.0517196826288616e-07,4.450013801361892e-06,0.9999998795107206,1.796384334564209,1.7963871955871582,2.86102294921875e-06,2.86102294921875e-06,0.00025177001953125,0.00025463104248046875
free-running,none,cnn,300,26,ok,ok,1.781514286994934,1.7815170288085938,2.7418136596679688e-06,2.7418136596679688e-06,1.5390330910850638e-06,0.45409610867500305,0.45409610867500305,0.0,0.0,2.7022061742267756e-06,0.9999999506763553,1.7961835861206055,1.7961864471435547,2.86102294921875e-06,2.86102294921875e-06,5.1021575927734375e-05,5.3882598876953125e-05
free-running,none,cnn,300,27,ok,ok,1.795408844947815,1.7954117059707642,2.86102294921875e-06,2.86102294921875e-06,1.5935191575860973e-06,0.4589955806732178,0.4589955508708954,2.9802322387695312e-08,6.492943209602076e-08,2.9990522502481404e-06,1.0000001889284358,1.7959641218185425,1.7959668636322021,2.7418136596679688e-06,2.7418136596679688e-06,0.0001684427261352539,0.00016570091247558594
free-running,none,cnn,300,28,ok,ok,1.7898285388946533,1.7898313999176025,2.86102294921875e-06,2.86102294921875e-06,1.5984874046518915e-06,0.45774540305137634,0.45774543285369873,2.9802322387695312e-08,6.510676076416587e-08,2.4539191323913613e-06,1.0000001082696395,1.7957453727722168,1.795748233795166,2.86102294921875e-06,2.86102294921875e-06,0.0003871917724609375,0.00038433074951171875
free-running,none,cnn,300,29,ok,ok,1.795412540435791,1.7954154014587402,2.86102294921875e-06,2.86102294921875e-06,1.593515877659412e-06,0.29230445623397827,0.29230445623397827,0.0,0.0,3.917934049148952e-06,0.9999999704341573,1.7948930263519287,1.794895887374878,2.86102294921875e-06,2.86102294921875e-06,0.0012395381927490234,0.0012366771697998047
free-running,none,cnn,300,30,ok,ok,1.795449137687683,1.7954519987106323,2.86102294921875e-06,2.86102294921875e-06,1.593483396533762e-06,0.29198595881462097,0.29198595881462097,0.0,0.0,4.248391766763629e-06,1.0000000307507197,1.7946714162826538,1.7946741580963135,2.7418136596679688e-06,2.7418136596679688e-06,0.0014611482620239258,0.0014584064483642578
free-running,none,cnn,300,31,ok,ok,1.7935763597488403,1.7935792207717896,2.86102294921875e-06,2.86102294921875e-06,1.5951472430571715e-06,0.45826631784439087,0.4582662880420685,2.9802322387695312e-08,6.503275765035606e-08,2.589177731589852e-06,1.0000000583244246,1.7938258647918701,1.7938287258148193,2.86102294921875e-06,2.86102294921875e-06,0.002306699752807617,0.0023038387298583984
free-running,none,cnn,300,32,ok,ok,1.7793903350830078,1.779393196105957,2.86102294921875e-06,2.86102294921875e-06,1.607864386286203e-06,0.4534108340740204,0.4534108638763428,2.9802322387695312e-08,6.572917581397696e-08,2.970975111854931e-06,1.0000001234705111,1.7942653894424438,1.7942681312561035,2.7418136596679688e-06,2.7418136596679688e-06,0.0018671751022338867,0.0018644332885742188
free-running,none,cnn,300,33,ok,ok,1.7938814163208008,1.79388427734375,2.86102294921875e-06,2.86102294921875e-06,1.5948759824436052e-06,0.4602760076522827,0.4602759778499603,2.9802322387695312e-08,6.474880700323096e-08,2.954914264458263e-06,1.0000000156029651,1.7946885824203491,1.7946914434432983,2.86102294921875e-06,2.86102294921875e-06,0.0014439821243286133,0.0014411211013793945
free-running,none,cnn,300,34,ok,ok,1.80282461643219,1.8028274774551392,2.86102294921875e-06,2.86102294921875e-06,1.586964357375645e-06,0.4615258574485779,0.4615258574485779,0.0,0.0,3.535161311182703e-06,0.999999937366888,1.795712947845459,1.7957158088684082,2.86102294921875e-06,2.86102294921875e-06,0.00041961669921875,0.00041675567626953125
free-running,none,cnn,300,35,ok,ok,1.7925406694412231,1.7925435304641724,2.86102294921875e-06,2.86102294921875e-06,1.5960688823427896e-06,0.45833736658096313,0.45833736658096313,0.0,0.0,3.3447719479532684e-06,1.000000006881317,1.7967543601989746,1.7967572212219238,2.86102294921875e-06,2.86102294921875e-06,0.000621795654296875,0.0006246566772460938
free-running,none,cnn,300,36,ok,ok,1.7858662605285645,1.7858692407608032,2.9802322387695312e-06,2.9802322387695312e-06,1.668785245161574e-06,0.28641319274902344,0.28641319274902344,0.0,0.0,4.652409846176397e-06,0.9999999830709823,1.7971737384796143,1.7971765995025635,2.86102294921875e-06,2.86102294921875e-06,0.0010411739349365234,0.0010440349578857422
free-running,none,cnn,300,37,ok,ok,1.8103406429290771,1.8103435039520264,2.86102294921875e-06,2.86102294921875e-06,1.5803757369654232e-06,0.4650017321109772,0.4650017321109772,0.0,0.0,2.8457967655360905e-06,1.0000000619852676,1.796928882598877,1.7969318628311157,2.9802322387695312e-06,2.9802322387695312e-06,0.0007963180541992188,0.0007992982864379883
free-running,none,cnn,300,38,ok,ok,1.7846063375473022,1.7846091985702515,2.86102294921875e-06,2.86102294921875e-06,1.603164968280379e-06,0.286342978477478,0.2863430082798004,2.9802322387695312e-08,1.0407909928282215e-07,3.8950388359767225e-06,1.0000000821174844,1.7973480224609375,1.7973508834838867,2.86102294921875e-06,2.86102294921875e-06,0.0012154579162597656,0.0012183189392089844
free-running,none,cnn,300,39,ok,ok,1.7981115579605103,1.79811429977417,2.7418136596679688e-06,2.7418136596679688e-06,1.5248272370740396e-06,0.2939070761203766,0.2939070761203766,0.0,0.0,4.3028680179177766e-06,0.9999999926169018,1.7977499961853027,1.7977513074874878,1.3113021850585938e-06,1.3113021850585938e-06,0.001617431640625,0.0016187429428100586
free-running,none,cnn,300,40,ok,ok,1.8125935792922974,1.8125956058502197,2.0265579223632812e-06,2.0265579223632812e-06,1.1180419481446883e-06,0.4662894308567047,0.4662894010543823,2.9802322387695312e-08,6.391378490595438e-08,2.0279828758348214e-06,1.0000000897075736,1.797499179840088,1.7974998950958252,7.152557373046875e-07,7.152557373046875e-07,0.0013666152954101562,0.001367330551147461
free-running,none,cnn,300,41,ok,ok,1.79494309425354,1.79494309425354,0.0,0.0,0.0,0.2916724979877472,0.2916724681854248,2.9802322387695312e-08,1.0217734820149987e-07,1.2970299880931927e-06,1.000000050947405,1.7979044914245605,1.797904372215271,1.1920928955078125e-07,-1.1920928955078125e-07,0.0017719268798828125,0.0017718076705932617
free-running,none,cnn,300,42,ok,ok,1.8015835285186768,1.8015835285186768,0.0,0.0,0.0,0.4610961675643921,0.4610961675643921,0.0,0.0,2.2582610184267575e-07,1.0000000388238566,1.798295259475708,1.798295259475708,0.0,0.0,0.0021626949310302734,0.0021626949310302734
free-running,none,cnn,300,43,ok,ok,1.806067943572998,1.8060678243637085,-1.1920928955078125e-07,1.1920928955078125e-07,6.600487538411537e-08,0.46320295333862305,0.46320295333862305,0.0,0.0,5.088980972826012e-07,0.9999999093947497,1.7980518341064453,1.7980517148971558,1.1920928955078125e-07,-1.1920928955078125e-07,0.0019192695617675781,0.0019191503524780273
free-running,none,cnn,300,44,ok,ok,1.8034706115722656,1.8034706115722656,0.0,0.0,0.0,0.4639985263347626,0.46399855613708496,2.9802322387695312e-08,6.422934294409838e-08,7.30626633221311e-07,0.9999998776608224,1.7971781492233276,1.797178030014038,1.1920928955078125e-07,-1.1920928955078125e-07,0.0010455846786499023,0.0010454654693603516
free-running,none,cnn,300,45,ok,ok,1.7948698997497559,1.7948697805404663,-1.1920928955078125e-07,1.1920928955078125e-07,6.641667430458421e-08,0.4582861661911011,0.4582861661911011,0.0,0.0,1.1360263911481038e-07,1.0000000102139346,1.796330213546753,1.7963300943374634,1.1920928955078125e-07,-1.1920928955078125e-07,0.0001976490020751953,0.00019752979278564453
free-running,none,cnn,300,46,ok,ok,1.7796298265457153,1.7796297073364258,-1.1920928955078125e-07,1.1920928955078125e-07,6.698544145114045e-08,0.45310887694358826,0.45310890674591064,2.9802322387695312e-08,6.577297851354647e-08,4.7375863354960706e-07,1.000000123174371,1.7961328029632568,1.7961335182189941,7.152557373046875e-07,7.152557373046875e-07,2.384185791015625e-07,9.5367431640625e-07
free-running,none,cnn,300,47,ok,ok,1.8070611953735352,1.8070610761642456,-1.1920928955078125e-07,1.1920928955078125e-07,6.596859578191521e-08,0.46392208337783813,0.46392202377319336,5.960464477539063e-08,1.2847986097451203e-07,5.616823581713687e-07,1.0000001603217712,1.7958922386169434,1.7958922386169434,0.0,0.0,0.000240325927734375,0.000240325927734375
free-running,none,cnn,300,48,ok,ok,1.794681191444397,1.794681191444397,0.0,0.0,0.0,0.45886197686195374,0.45886191725730896,5.960464477539063e-08,1.2989667433987972e-07,3.4145737126557975e-07,1.0000000600578878,1.7969260215759277,1.7969260215759277,0.0,0.0,0.00079345703125,0.00079345703125
free-running,none,cnn,300,49,ok,ok,1.767521619796753,1.7675215005874634,-1.1920928955078125e-07,1.1920928955078125e-07,6.744431763413966e-08,0.44966956973075867,0.4496695399284363,2.9802322387695312e-08,6.627604888972044e-08,7.490046550525349e-07,0.9999998881636175,1.7973737716674805,1.7973744869232178,7.152557373046875e-07,7.152557373046875e-07,0.0012412071228027344,0.001241922378540039
free-running,none,cnn,300,50,ok,ok,1.808173418045044,1.808173418045044,0.0,0.0,0.0,0.2995399534702301,0.2995399534702301,0.0,0.0,7.655459908362202e-07,1.0000001282438709,1.7971259355545044,1.7971259355545044,0.0,0.0,0.0009933710098266602,0.0009933710098266602
free-running,none,mlp,300,1,ok,ok,1.6200432777404785,1.6200417280197144,-1.5497207641601562e-06,1.5497207641601562e-06,9.56592200624169e-07,0.5702940821647644,0.5702940225601196,5.960464477539063e-08,1.0451562911040373e-07,2.7405619152595437e-06,1.0000000007879948,1.6220645904541016,1.622063159942627,1.430511474609375e-06,-1.430511474609375e-06,3.24249267578125e-05,3.3855438232421875e-05
free-running,none,mlp,300,2,ok,ok,1.6131317615509033,1.6131303310394287,-1.430511474609375e-06,1.430511474609375e-06,8.867914628585871e-07,0.7387670278549194,0.7387669682502747,5.960464477539063e-08,8.06812466285324e-08,2.008243490339987e-06,0.9999999925076879,1.6230368614196777,1.6230353116989136,1.5497207641601562e-06,-1.5497207641601562e-06,0.0009398460388183594,0.0009382963180541992
free-running,none,mlp,300,3,ok,ok,1.6108324527740479,1.6108311414718628,-1.3113021850585938e-06,1.3113021850585938e-06,8.140524998738219e-07,0.5706120133399963,0.5706120133399963,0.0,0.0,2.195461793659569e-06,0.9999998815944174,1.6216586828231812,1.621657133102417,1.5497207641601562e-06,-1.5497207641601562e-06,0.00043833255767822266,0.0004398822784423828
free-running,none,mlp,300,4,ok,ok,1.6142960786819458,1.6142946481704712,-1.430511474609375e-06,1.430511474609375e-06,8.861518611736772e-07,0.36792391538619995,0.36792388558387756,2.9802322387695312e-08,8.100131886347374e-08,3.415253935005758e-06,1.000000126424781,1.621795654296875,1.6217942237854004,1.430511474609375e-06,-1.430511474609375e-06,0.000301361083984375,0.0003027915954589844
free-running,none,mlp,300,5,ok,ok,1.600332498550415,1.6003310680389404,-1.430511474609375e-06,1.430511474609375e-06,8.938839121902077e-07,0.5677592754364014,0.5677592754364014,0.0,0.0,2.251697402020574e-06,1.000000011028051,1.6234124898910522,1.623410940170288,1.5497207641601562e-06,-1.5497207641601562e-06,0.001315474510192871,0.001313924789428711
free-running,none,mlp,300,6,ok,ok,1.6045821905136108,1.6045805215835571,-1.6689300537109375e-06,1.6689300537109375e-06,1.0401025659998941e-06,0.6415514945983887,0.6415515542030334,5.960464477539063e-08,9.290702264673712e-08,2.3488960976914603e-06,0.9999999858042014,1.6220089197158813,1.6220073699951172,1.5497207641601562e-06,-1.5497207641601562e-06,8.809566497802734e-05,8.96453857421875e-05
free-running,none,mlp,300,7,ok,ok,1.6174335479736328,1.6174319982528687,-1.5497207641601562e-06,1.5497207641601562e-06,9.581356625758695e-07,0.3639296889305115,0.3639296889305115,0.0,0.0,3.5667909734502773e-06,1.0000000246495435,1.6213042736053467,1.621302843093872,1.430511474609375e-06,-1.430511474609375e-06,0.0007927417755126953,0.0007941722869873047
free-running,none,mlp,300,8,ok,ok,1.6083636283874512,1.6083621978759766,-1.430511474609375e-06,1.430511474609375e-06,8.894204328927836e-07,0.6040051579475403,0.6040051579475403,0.0,0.0,2.453467653902882e-06,1.0000000515664287,1.6200313568115234,1.6200299263000488,1.430511474609375e-06,-1.430511474609375e-06,0.0020656585693359375,0.002067089080810547
free-running,none,mlp,300,9,ok,ok,1.6127712726593018,1.6127698421478271,-1.430511474609375e-06,1.430511474609375e-06,8.869896797272448e-07,0.4667331874370575,0.4667331874370575,0.0,0.0,2.6616188851253163e-06,0.9999999583403493,1.6200695037841797,1.6200679540634155,1.5497207641601562e-06,-1.5497207641601562e-06,0.0020275115966796875,0.0020290613174438477
free-running,none,mlp,300,10,ok,ok,1.5960304737091064,1.5960291624069214,-1.3113021850585938e-06,1.3113021850585938e-06,8.216022229269743e-07,0.5225980877876282,0.5225980281829834,5.960464477539063e-08,1.1405446397196268e-07,2.697698608788033e-06,1.000000068966882,1.6195886135101318,1.6195871829986572,1.430511474609375e-06,-1.430511474609375e-06,0.002508401870727539,0.0025098323822021484
free-running,none,mlp,300,11,ok,ok,1.6002800464630127,1.600278615951538,-1.430511474609375e-06,1.430511474609375e-06,8.939132108602708e-07,0.49681350588798523,0.4968135356903076,2.9802322387695312e-08,5.998693724454563e-08,2.267126975309719e-06,1.0000000823899053,1.6211929321289062,1.6211915016174316,1.430511474609375e-06,-1.430511474609375e-06,0.000904083251953125,0.0009055137634277344
free-running,none,mlp,300,12,ok,ok,1.5971806049346924,1.5971791744232178,-1.430511474609375e-06,1.430511474609375e-06,8.956479124462369e-07,0.6066716313362122,0.6066716909408569,5.960464477539063e-08,9.824860079255181e-08,2.6267368182270486e-06,0.9999999121248259,1.6200604438781738,1.6200588941574097,1.5497207641601562e-06,-1.5497207641601562e-06,0.002036571502685547,0.002038121223449707
free-running,none,mlp,300,13,ok,ok,1.6262152194976807,1.626213788986206,-1.430511474609375e-06,1.430511474609375e-06,8.796569220716331e-07,0.6101893782615662,0.6101893782615662,0.0,0.0,2.4884533735438787e-06,1.000000091036207,1.6188938617706299,1.6188923120498657,1.5497207641601562e-06,-1.5497207641601562e-06,0.003203153610229492,0.0032047033309936523
free-running,none,mlp,300,14,ok,ok,1.6008269786834717,1.600825548171997,-1.430511474609375e-06,1.430511474609375e-06,8.93607800004617e-07,0.6018956303596497,0.6018956303596497,0.0,0.0,2.307696782933995e-06,0.9999999685235738,1.6191318035125732,1.6191303730010986,1.430511474609375e-06,-1.430511474609375e-06,0.002965211868286133,0.002966642379760742
free-running,none,mlp,300,15,ok,ok,1.6057274341583252,1.605725884437561,-1.5497207641601562e-06,1.5497207641601562e-06,9.651206868570904e-07,0.4018888473510742,0.4018888473510742,0.0,0.0,3.01953303882801e-06,0.9999999936472203,1.6199638843536377,1.6199623346328735,1.5497207641601562e-06,-1.5497207641601562e-06,0.0021331310272216797,0.00213468074798584
free-running,none,mlp,300,16,ok,ok,1.6163727045059204,1.6163711547851562,-1.5497207641601562e-06,1.5497207641601562e-06,9.58764497717661e-07,0.7923435568809509,0.7923436164855957,5.960464477539063e-08,7.522575248320208e-08,1.7695134504935075e-06,0.9999999502020521,1.6187113523483276,1.618709921836853,1.430511474609375e-06,-1.430511474609375e-06,0.0033856630325317383,0.0033870935440063477
free-running,none,mlp,300,17,ok,ok,1.5942251682281494,1.5942237377166748,-1.430511474609375e-06,1.430511474609375e-06,8.973082994287885e-07,0.5080774426460266,0.5080775022506714,5.960464477539063e-08,1.1731408005935155e-07,2.3617091285893594e-06,0.9999999899193739,1.6201541423797607,1.6201527118682861,1.430511474609375e-06,-1.430511474609375e-06,0.0019428730010986328,0.0019443035125732422
free-running,none,mlp,300,18,ok,ok,1.622314691543579,1.622313141822815,-1.5497207641601562e-06,1.5497207641601562e-06,9.552528693959172e-07,0.7139824628829956,0.7139824628829956,0.0,0.0,1.8173111419312731e-06,0.9999999446087927,1.6178487539291382,1.617847204208374,1.5497207641601562e-06,-1.5497207641601562e-06,0.004248261451721191,0.0042498111724853516
free-running,none,mlp,300,19,ok,ok,1.6077226400375366,1.607721209526062,-1.430511474609375e-06,1.430511474609375e-06,8.897750389183895e-07,0.57515549659729,0.57515549659729,0.0,0.0,2.22927213514969e-06,0.9999998053459579,1.616513967514038,1.6165125370025635,1.430511474609375e-06,-1.430511474609375e-06,0.005583047866821289,0.0055844783782958984
free-running,none,mlp,300,20,ok,ok,1.5990761518478394,1.5990747213363647,-1.430511474609375e-06,1.430511474609375e-06,8.94586210266674e-07,0.6319018006324768,0.6319018006324768,0.0,0.0,2.518111626408493e-06,0.9999999706629977,1.6151020526885986,1.615100622177124,1.430511474609375e-06,-1.430511474609375e-06,0.006994962692260742,0.0069963932037353516
free-running,none,mlp,300,21,ok,ok,1.6145243644714355,1.614522933959961,-1.430511474609375e-06,1.430511474609375e-06,8.860265636670631e-07,0.7803622484207153,0.7803622484207153,0.0,0.0,1.5827664347342364e-06,0.999999960355374,1.615172266960144,1.6151713132858276,9.5367431640625e-07,-9.5367431640625e-07,0.006924748420715332,0.006925702095031738
free-running,none,mlp,300,22,ok,ok,1.5915518999099731,1.591550350189209,-1.5497207641601562e-06,1.5497207641601562e-06,9.737167630209338e-07,0.6824228167533875,0.6824228167533875,0.0,0.0,2.377359871548893e-06,1.0000000534496594,1.6167774200439453,1.6167759895324707,1.430511474609375e-06,-1.430511474609375e-06,0.0053195953369140625,0.005321025848388672
free-running,none,mlp,300,23,ok,ok,1.63858163356781,1.638580083847046,-1.5497207641601562e-06,1.5497207641601562e-06,9.457696415074724e-07,0.8366413116455078,0.8366413116455078,0.0,0.0,1.403654325457222e-06,0.999999885624387,1.618324637413025,1.6183230876922607,1.5497207641601562e-06,-1.5497207641601562e-06,0.0037723779678344727,0.003773927688598633
free-running,none,mlp,300,24,ok,ok,1.6049221754074097,1.6049212217330933,-9.5367431640625e-07,9.5367431640625e-07,5.942184182009695e-07,0.32127803564071655,0.32127803564071655,0.0,0.0,2.3694493993055145e-06,1.0000000339973782,1.6192015409469604,1.6191999912261963,1.5497207641601562e-06,-1.5497207641601562e-06,0.0028954744338989258,0.002897024154663086
free-running,none,mlp,300,25,ok,ok,1.6312596797943115,1.631258249282837,-1.430511474609375e-06,1.430511474609375e-06,8.769366964245391e-07,0.6040698885917664,0.6040698885917664,0.0,0.0,2.342586724152692e-06,0.9999998249754463,1.6174384355545044,1.6174376010894775,8.344650268554688e-07,-8.344650268554688e-07,0.0046585798263549805,0.004659414291381836
