instance_id,model,seed,side,step,initial_parameter_hash,parameter_name,shape,gradient_present,gradient_finite,gradient_norm_l2,gradient_hash,update_l2,update_rel_l2,updated,before_hash,after_hash
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer1.1.bn1.bias,[64],True,True,0.1574251502752304,12c913f40b2f9102dd2b211405e0048d228b2145f21da1f79a808868ba754cc9,0.00015742515827572802,157425158.27572802,True,e89044460c11f02084f8b191e7bb575432e3d230dbba2c30de3ff914268adc50,454a6fd6fd60cc5c3164953f92c279c449292a6384577ba9bd5ca12a3f6bfddf
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer1.1.bn1.weight,[64],True,True,0.19289086759090424,9e86a84d5a0118680ac5075f531dbabc540e68df0d7d128ff5ff6cc264d8a3c6,0.00019291727208098407,2.411465901012301e-05,True,195dd72ce5e11412dd14eb5957dc0d8d99e37cce89971798254fa51740e856a1,76f2b2298b3ce08236511808dae0a3549ecd725e0e1557404c90a3483719a360
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer1.1.bn2.bias,[64],True,True,0.07890394330024719,effea17ca6a56030b0c9ffcb249c9806bb2a112b102b3345a3e48e9c8d83a932,7.890394997003666e-05,78903949.97003667,True,e89044460c11f02084f8b191e7bb575432e3d230dbba2c30de3ff914268adc50,6a8799c5be00d4e83c32ed532139ea5fef649e081d11aed363449a5b1bf1da79
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer1.1.bn2.weight,[64],True,True,0.1598871797323227,8e7d659927fd726edc9f9f07f227d1aa2abaf2d557f2b671840d5912dff6f562,0.00015994680699194454,1.9993350873993068e-05,True,195dd72ce5e11412dd14eb5957dc0d8d99e37cce89971798254fa51740e856a1,921de5e40d4d7847df749650318e6ad0539427ec4c33e158e1d569174355190c
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer1.1.conv1.weight,"[64, 64, 3, 3]",True,True,3.756164789199829,6ad8839ebecba27cfd52ce771a61c3d450bc16046f89b04710ba1023faad385f,0.00375616489104154,0.0003340855008112006,True,5785506ca57595f8608531c575d1171de709fe45ee655b5e724ffff7fe03a734,b254eeb19bbbdb7b255cb73102dc4103ed590521deef580ad520c0edbcbd837f
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer1.1.conv2.weight,"[64, 64, 3, 3]",True,True,3.1859097480773926,0169bd5ebc5e339b6f322c6149856f448fa355bf3d0f589af7c20435bd85935b,0.0031859106295775404,0.0002830251114919025,True,22618bcc427622127ce233f11ce4852c81e0527608da7eead79ed42240a3ea1f,199865abe07c64dd88d4e0857790f6d18cde8d299ae468ee097b5447701bbda8
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer2.0.bn1.bias,[128],True,True,0.15908274054527283,4e6659471d2e37bf5957b7dc0dacf3727e9d326ee148681f9dcbad01765557b5,0.0001590827567790074,159082756.7790074,True,48dbdb0e5b82bf2572d4753bb5e51cb2973c9bc6f25d538f8e8c08612c290bcc,73eae70f719313326d02093727cbb57bd50a914aa3a48513760a3e4d4fb1bef0
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer2.0.bn1.weight,[128],True,True,0.19184759259223938,3e81d57d08a4648e1d2ae8bfab7ecb08d58b4e136ebbc0052d951df65cd838a9,0.0001918445007982716,1.6956818430975733e-05,True,28f96147bfc43f80388d7d4e60680c1b652c35359699951b31449ebd0a8b9323,71cd17e32a8d6a35f4169b9ae42ce89e931f3807aa3d11b593e8af991af659da
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer2.0.bn2.bias,[128],True,True,0.12887994945049286,debc014f453d5303978ebd3301bbec59ae5bff57edbaffa0cee04d2f86b557f3,0.00012887995755838394,128879957.55838394,True,48dbdb0e5b82bf2572d4753bb5e51cb2973c9bc6f25d538f8e8c08612c290bcc,8af57690b481098e8c69bb3c02d9a6e7fb7b17ca77f61d1c3cc9c81b80793c47
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer2.0.bn2.weight,[128],True,True,0.1581931859254837,e22fa6222bc6e6319079dc647bca4e529ddbe598fb510c01f98dfc4a7e76927b,0.00015822290687567773,1.3985061298854917e-05,True,28f96147bfc43f80388d7d4e60680c1b652c35359699951b31449ebd0a8b9323,f859fff5308b8ec4a5c7923648e0d4eee40c2bacd0f51ce3f8b0dbaf6aa62c7a
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer2.0.conv1.weight,"[128, 64, 3, 3]",True,True,5.029651641845703,b7b79ed2b426fc08a5e5e3cc3d6aabfcb472a616a658b2bad389362665084b71,0.005029652308468468,0.0004441112992264581,True,9866e81606d79dc81b4923646f44c229733f3c1cf3c45b55b684c2a6c025bd12,047c9a0cfbfc513914fa7d9ce9698cca3839f811b8d0f716ed51fccaed47ac46
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer2.0.conv2.weight,"[128, 128, 3, 3]",True,True,4.339737892150879,e45a841a503b399aab0085230b1742c159d57d6f7050f9921d9ce082111ec8d8,0.0043397382866940636,0.00027166534307714984,True,c924e90953a49bd3cb2e700cf0cbfb308c0d628d2c32f5e7d2ceebd8fe613870,93fa5b0fe994b8003212bfdd4079009fff9163f2f83ab0b0662c4b05d3927ec6
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer2.0.downsample.0.weight,"[128, 64, 1, 1]",True,True,1.3837215900421143,fd5fa3da260efa0a8d6d5edd3443bb1d7f5617944bc2251cce6367c2ec3a78b1,0.0013837247451622312,0.00012265072596178943,True,f490395ab721819789a8c07950fa5c8747f4070d7a7f6cfe8c1992b4667f8f26,6b539d22ff61d8693ba1c06f095cf9dc70acfa775e51b7df6706bf2bf57ebce3
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer2.0.downsample.1.bias,[128],True,True,0.12887994945049286,debc014f453d5303978ebd3301bbec59ae5bff57edbaffa0cee04d2f86b557f3,0.00012887995755838394,128879957.55838394,True,48dbdb0e5b82bf2572d4753bb5e51cb2973c9bc6f25d538f8e8c08612c290bcc,8af57690b481098e8c69bb3c02d9a6e7fb7b17ca77f61d1c3cc9c81b80793c47
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer2.0.downsample.1.weight,[128],True,True,0.14787812530994415,8513a921a2b8ed17e4185c4480d8d6953ad250fbdb6dd254b5e629c534d1b07a,0.00014789654038377433,1.3072330827424613e-05,True,28f96147bfc43f80388d7d4e60680c1b652c35359699951b31449ebd0a8b9323,d4221acb39770fb9f46a1eb36cec9c90de361751291cb37ee21fe927ea39d604
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer2.1.bn1.bias,[128],True,True,0.12876173853874207,bf2411bb8f6115d8015cd38f5e727ea3d26571548bbda9d12f75a67b44afa55d,0.00012876174997972554,128761749.97972554,True,48dbdb0e5b82bf2572d4753bb5e51cb2973c9bc6f25d538f8e8c08612c290bcc,7cc4ff4acfe7b4c15fc86fc142f6708265735f8e13bb9fb9c58da188e38eb199
