after_hash,before_hash,buffer_name,experiment_scope,finite,instance_id,model,real_scale_stage,seed,shape,side,step,update_l2,updated
bca041b30f043042c515aaeb29974a80450b0fd87a47c112e54bd208d0522a23,733dc432911ac797fe3cc5918d9cec71d537ceb10b9a21595462d888d7519fa1,features.17.conv.0.1.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[960],torch,1,0.867216570479027,True
9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,features.17.conv.1.1.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,1,1.0,True
dfb6c7e34d2022e73efead74e140ebfeec606909728a8cd3831ebd7b5ee586d5,4f6f552b55659ac401ecfed05372d61578f88dce09f3cdd19ff4579667e52323,features.17.conv.1.1.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[960],torch,1,0.01818477274495746,True
73a2320d8a108cb7c11c827d864ae4f06a7f70b5dbfe421a96fad1d428408d72,733dc432911ac797fe3cc5918d9cec71d537ceb10b9a21595462d888d7519fa1,features.17.conv.1.1.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[960],torch,1,3.098147946709811,True
9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,features.17.conv.3.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,1,1.0,True
bd2e23df3066001c82a662c63a3dcc89542dba508d457bebae430d6ad812008d,301a5a403f746333a21adf40f05237eec1e3dfac5dec49841fc6a71f9a3e429a,features.17.conv.3.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[320],torch,1,1.299825008693411,True
a29f6bdfa65a82d3e73bc6c22c9ea4b5727cb7eafc7b2ff72a206ee311db7a0b,786f414cff85f1c4dbc80e83b0cee390816431ff4a705d42681a089a5f655899,features.17.conv.3.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[320],torch,1,0.95237493822801,True
9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,features.18.1.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,1,1.0,True
44fc02daf3f691c518b29d3c8a26de5e6faab4ea546ccbd3f90d803ac4e4832f,7e2d836610fe3449644099d530c3a21314d3d41516838407eee97cdf318ad7c2,features.18.1.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[1280],torch,1,1.0022596059043555e-07,True
9f0b24eb15b3b5247f51ca7771f33f129a8ffb136cfcebdd85f9a907811d80b6,bbd2fe81d66c55537a5b74e72f72cb51b0bc9a89e068c58578e8ac2bc3d5c811,features.18.1.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[1280],torch,1,1.8186332076299214,True
9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,features.2.conv.0.1.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,1,1.0,True
7eea98311fdfbe58a4ff86b25b9899af3c5bca048cfad33e9510fb9795fd7a5b,b78b0f68914204855915ba138b72a70ffb07ab2c0e4d5d8f09debd79f6448286,features.2.conv.0.1.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[96],torch,1,7.70661053415766e-09,True
43431814b78c7eedbbc4af25a6f9572c6ea8c4b58f277faf8aafcca245734188,18b5a591bca61be377afcc247fedef95c85fe4a48369ec5b65f000ff4f74b3ea,features.2.conv.0.1.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[96],torch,1,0.6828705564018607,True
9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,features.2.conv.1.1.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,1,1.0,True
b6b5a7f32c9c435285c870c7a2208c487b50cdba7054b2b6cefa48e3c8f2956f,b78b0f68914204855915ba138b72a70ffb07ab2c0e4d5d8f09debd79f6448286,features.2.conv.1.1.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[96],torch,1,0.04669237479942715,True
9e89206ac8cf40c5eaa2f59e24e90b43a6d2d307f76c36986a2dd7fec7a4ac9c,18b5a591bca61be377afcc247fedef95c85fe4a48369ec5b65f000ff4f74b3ea,features.2.conv.1.1.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[96],torch,1,0.9728283363775585,True
9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,features.2.conv.3.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,1,1.0,True
efa765f51132471fd06c951caf5c3fe1c98ea5d22cd34ed93ab5ad531434b6cf,d31906b64cee8546ea4342217de7dc698ff52b80395cf1b8b7eef31a7bd38d67,features.2.conv.3.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[24],torch,1,0.4699534197320577,True
b73fde9dba77c0255dd87023206ae5d81211e3f80e6fbd7732f8306b9a510a68,ba5e87059fff9646e5d06d0c6e6f7789ad928d7c2f4cddf46d982b0f6832b155,features.2.conv.3.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[24],torch,1,0.9392009876157237,True
9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,features.3.conv.0.1.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,1,1.0,True
d997118817c8d8e618361c0366c6a510c405cc7698c4537d64ef3ec6b6b02e2a,537aa8ca786eb8c808fa2a8d24602837dc0d5d3891a852b1545da7162d69102a,features.3.conv.0.1.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[144],torch,1,1.0817747523295928e-08,True
36ac011241de512e0d9b5cb68e53c98646dce0a026a9faa952d782511618da59,e630d22b67f2b8b923128aa557ff051b6ab1bd68d200fe7d0b4a2d2e6be6528e,features.3.conv.0.1.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[144],torch,1,0.8140043341537331,True
9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,features.3.conv.1.1.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,1,1.0,True
4199826bdeb4056f788836ae04b17cc106550facc5f5c816df02af62c9e517f0,537aa8ca786eb8c808fa2a8d24602837dc0d5d3891a852b1545da7162d69102a,features.3.conv.1.1.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[144],torch,1,0.04473613814092484,True
c8a5b5486ed635a87d50bff6a1732e5553ca0c87fb1568d48cff19d4acd899f3,e630d22b67f2b8b923128aa557ff051b6ab1bd68d200fe7d0b4a2d2e6be6528e,features.3.conv.1.1.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[144],torch,1,1.1947777803407291,True
9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,features.3.conv.3.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,1,1.0,True
42759c33c22d4fdfeab84b4b0a5ab063ae20a2104312d02ab512ccfdecb91777,d31906b64cee8546ea4342217de7dc698ff52b80395cf1b8b7eef31a7bd38d67,features.3.conv.3.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[24],torch,1,0.7093969437449428,True
1a13e4118be824e2ab2e491624aeb1ee407f07f5fdda4d018e0683ab23cc4578,ba5e87059fff9646e5d06d0c6e6f7789ad928d7c2f4cddf46d982b0f6832b155,features.3.conv.3.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[24],torch,1,1.9123176012242447,True
9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,features.4.conv.0.1.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,1,1.0,True
5547c8c679600b08f860674408fd23e7661aff0462987bf8ffccc1a12407b1b9,537aa8ca786eb8c808fa2a8d24602837dc0d5d3891a852b1545da7162d69102a,features.4.conv.0.1.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[144],torch,1,2.0313154681973692e-08,True
d8f7912f4d43558d66de8d6737ff4f9510e11443991daa5c8d4684b00b5e0bcf,e630d22b67f2b8b923128aa557ff051b6ab1bd68d200fe7d0b4a2d2e6be6528e,features.4.conv.0.1.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[144],torch,1,0.4825688482921294,True
9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,features.4.conv.1.1.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,1,1.0,True
a5ea4e182824ace5108b45b254fe847ae4b9c06cba313bc5d8b34dbe4fbeebe1,537aa8ca786eb8c808fa2a8d24602837dc0d5d3891a852b1545da7162d69102a,features.4.conv.1.1.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[144],torch,1,0.049464751205391566,True
8a7d221afe263aeb178469d598889cbaf08c4c97383b57e80f4de984566a5027,e630d22b67f2b8b923128aa557ff051b6ab1bd68d200fe7d0b4a2d2e6be6528e,features.4.conv.1.1.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[144],torch,1,1.194098671804203,True
9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,features.4.conv.3.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,1,1.0,True
66d8c1dde50c194c2c86a94bdb3c7acee84a0edb5de87cf70879248d2ccefbf5,ebafed9c5a28f12f09b03278741d750466c874953f3c8d5b61a384281fbf94e4,features.4.conv.3.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[32],torch,1,0.6645823328775587,True
8de0840c578187895073d082bb289b5ff1923759fca49121ef175c08738ae4dd,8b4c7660f360dd1829b4d6871c90fa36642b01cc08a17c4f6f105b67e425e074,features.4.conv.3.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[32],torch,1,1.177325272802126,True
9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,features.5.conv.0.1.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,1,1.0,True
9a71e5767ee93540773dc76243c710b833fce18754c3bc9759963511aedabe4c,c7d43154a087ce552e15bf0414eb962fef3685c7d5385007fd9fe0cefd48cafd,features.5.conv.0.1.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[192],torch,1,1.88522422489269e-08,True
09e257d220534160d5a64b0c7d6db48d66e322011269144150036c7962a32817,99e6adc76f48599feebff97c70dbe0c66740dd97ba53714e8f948ed2bced003e,features.5.conv.0.1.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[192],torch,1,0.9312682417580855,True
9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,features.5.conv.1.1.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,1,1.0,True
c0f4df4430d6267c027899e95b2288feb7f22f6f9a543ff00a5c16a972e052da,c7d43154a087ce552e15bf0414eb962fef3685c7d5385007fd9fe0cefd48cafd,features.5.conv.1.1.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[192],torch,1,0.03964012963270415,True
e18c816fa0e83788e14a7ded7d2e0b045cac5191c547c489e66349e874551744,99e6adc76f48599feebff97c70dbe0c66740dd97ba53714e8f948ed2bced003e,features.5.conv.1.1.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[192],torch,1,1.3815829151506631,True
9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,features.5.conv.3.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,1,1.0,True
a9af62c81e02b0ce575e1e39c32f812d002e68a751e7a2b0d31953bb47b9bd3e,ebafed9c5a28f12f09b03278741d750466c874953f3c8d5b61a384281fbf94e4,features.5.conv.3.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[32],torch,1,0.8377966894721065,True
12e3b43924c2d4ac8bf5c016505e72770c642dbec40461706ef475385954fef2,8b4c7660f360dd1829b4d6871c90fa36642b01cc08a17c4f6f105b67e425e074,features.5.conv.3.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[32],torch,1,2.008846607712058,True
9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,features.6.conv.0.1.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,1,1.0,True
87b5bb9f08ad014abeaa8c6e6b5bdb90e66b6cee6eff3751597093d32d87b75c,c7d43154a087ce552e15bf0414eb962fef3685c7d5385007fd9fe0cefd48cafd,features.6.conv.0.1.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[192],torch,1,3.526269403216325e-08,True
e91e827530b9695f198cc7ee5b3164c84fbe025e8911c8d8e27e0ad77c9ca2b0,99e6adc76f48599feebff97c70dbe0c66740dd97ba53714e8f948ed2bced003e,features.6.conv.0.1.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[192],torch,1,0.5447320492873762,True
9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,features.6.conv.1.1.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,1,1.0,True
2e85735a436d450eddacc7b9dd8a12794d7540299608a9ac256ab5210ccbacc5,c7d43154a087ce552e15bf0414eb962fef3685c7d5385007fd9fe0cefd48cafd,features.6.conv.1.1.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[192],torch,1,0.0397149978319424,True
c11538cf13fe746e8ee369f4e507199d6ac7569f4dd6ab35e5a24593849088f7,99e6adc76f48599feebff97c70dbe0c66740dd97ba53714e8f948ed2bced003e,features.6.conv.1.1.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[192],torch,1,1.381608705167577,True
9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,features.6.conv.3.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,1,1.0,True
28151b92232a2d73c819f70201203fde1086fadd83015ef4d721b1361cd09703,ebafed9c5a28f12f09b03278741d750466c874953f3c8d5b61a384281fbf94e4,features.6.conv.3.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[32],torch,1,0.6992010084603982,True
12d9f9134fa5313eb0350932558271573ae2b3e0732cea8526195dcb9c50844e,8b4c7660f360dd1829b4d6871c90fa36642b01cc08a17c4f6f105b67e425e074,features.6.conv.3.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[32],torch,1,2.0668359621716164,True
9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,features.7.conv.0.1.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,1,1.0,True
0a340c06d2a227b8f902e1b87195842a4cd322857dd139760d44638360ea9be8,c7d43154a087ce552e15bf0414eb962fef3685c7d5385007fd9fe0cefd48cafd,features.7.conv.0.1.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[192],torch,1,3.532831152342405e-08,True
bce086148bd3477827fdfb94a061543d33feba418568d5d1152584a9776d66bd,99e6adc76f48599feebff97c70dbe0c66740dd97ba53714e8f948ed2bced003e,features.7.conv.0.1.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[192],torch,1,0.40879749541959903,True
9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,features.7.conv.1.1.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,1,1.0,True
6a928f580ca45b66ceb9799cec11558a206ea53855ed13cf064ab58ccea27d75,c7d43154a087ce552e15bf0414eb962fef3685c7d5385007fd9fe0cefd48cafd,features.7.conv.1.1.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[192],torch,1,0.042068051800186024,True
9817a19e8cdfeff498d4603fecc86c5d50f8a4c44e76c59a86b77effcd8b40bf,99e6adc76f48599feebff97c70dbe0c66740dd97ba53714e8f948ed2bced003e,features.7.conv.1.1.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[192],torch,1,1.3815465371027156,True
9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,features.7.conv.3.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,1,1.0,True
dbfb8e881039b03daadaad100e17c3f1626121ed020db22cecab82ed0a5fa6e9,e89044460c11f02084f8b191e7bb575432e3d230dbba2c30de3ff914268adc50,features.7.conv.3.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[64],torch,1,0.7594680613126403,True
1d0af2ad6c55d274fbb7bbfc8d9c4c2f419012870f17d9b382e417160b4099dd,195dd72ce5e11412dd14eb5957dc0d8d99e37cce89971798254fa51740e856a1,features.7.conv.3.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[64],torch,1,1.0307546820360927,True
9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,features.8.conv.0.1.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,1,1.0,True
c35d4502a5665d85f5811da316d33aa8db6d9f80828f6e86614fe420601b767c,69f2e3180137e801ef056585db69939c1df93b0f0e67287db166c12edf934934,features.8.conv.0.1.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[384],torch,1,3.263303933208446e-08,True
d591e12c7628c2f6737a9c5145bf99979bb2c37434c7abf0e84902cd3e98ae57,a3af9eacb2ae6c9a6e673ed30d58e960628412582fbd547da5ede31c5f2a8fb2,features.8.conv.0.1.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[384],torch,1,1.3100093234888028,True
9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,features.8.conv.1.1.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,1,1.0,True
9fa9dc5acadbaecab6be7f198437988198facb133f41e03364702431e799741b,69f2e3180137e801ef056585db69939c1df93b0f0e67287db166c12edf934934,features.8.conv.1.1.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[384],torch,1,0.026248260079434538,True
abb23949186211b0bf47178f4ddd8d956aea34d319a5567ca474b17d479b1e26,a3af9eacb2ae6c9a6e673ed30d58e960628412582fbd547da5ede31c5f2a8fb2,features.8.conv.1.1.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[384],torch,1,1.9577905562059605,True
9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,features.8.conv.3.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,1,1.0,True
fe779afb82b4c672348ea07e3ee42f8c204141b9a5010412849230b6aeed1c5d,e89044460c11f02084f8b191e7bb575432e3d230dbba2c30de3ff914268adc50,features.8.conv.3.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[64],torch,1,0.9177926735927735,True
e0db060fb22f06bde7a42a8f921b360af164855f81db7f8cb7faba703bfa151f,195dd72ce5e11412dd14eb5957dc0d8d99e37cce89971798254fa51740e856a1,features.8.conv.3.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[64],torch,1,2.8770605086132544,True
9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,features.9.conv.0.1.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,1,1.0,True
3be2252b0b5392c5d62862b19dc8dca9129917b750523e80aabfd64b6101e5a1,69f2e3180137e801ef056585db69939c1df93b0f0e67287db166c12edf934934,features.9.conv.0.1.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[384],torch,1,4.15316163749666e-08,True
2b46a66a5f7cb49c4e921af27c806fb64e47738dfdb08d3ca585ad023c7a5657,a3af9eacb2ae6c9a6e673ed30d58e960628412582fbd547da5ede31c5f2a8fb2,features.9.conv.0.1.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[384],torch,1,0.7378509243021696,True
9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,features.9.conv.1.1.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,1,1.0,True
b9cd374a448e35a46fb4e7c2d6818331d653e0a3421aefca755a70e37015c0b6,69f2e3180137e801ef056585db69939c1df93b0f0e67287db166c12edf934934,features.9.conv.1.1.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[384],torch,1,0.028073190061269057,True
42e662d93079d0549344abae1676c23109ac5a92ad3a89b71b3c1dc7e5bfa185,a3af9eacb2ae6c9a6e673ed30d58e960628412582fbd547da5ede31c5f2a8fb2,features.9.conv.1.1.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[384],torch,1,1.9577321456393573,True
9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,features.9.conv.3.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,1,1.0,True
6cdb45cf4f5a2688efdfa9ce1c904b87ba9cc0f395c3fbe2d459865aefbe34f1,e89044460c11f02084f8b191e7bb575432e3d230dbba2c30de3ff914268adc50,features.9.conv.3.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[64],torch,1,0.9849575684286379,True
50b8f71a72d8768383cf33afeeeca9699695db7420d13393cc017efaf3925d1b,195dd72ce5e11412dd14eb5957dc0d8d99e37cce89971798254fa51740e856a1,features.9.conv.3.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[64],torch,1,2.7063000797099077,True
565733da55965e2bcab63f148578cd33d6f299e1a2bbb2c0d483baa5c85d591f,9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,features.0.1.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,2,1.0,True
86511dbe26da87cf35d4e611ebac1347e6b8746d6774623fb910949e31040afe,5d683319c68dbad0e208d6347100ea627191982042c7127604037dd8ed8cfade,features.0.1.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[32],torch,2,0.04187642806048852,True
58837b03b36bcc64612af49e157e4f45fcae371c6097dc787643752eac7655ca,6179b5b1230965e03f579b021d57d7fda35bf2da883a75cf5385df655930ea18,features.0.1.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[32],torch,2,0.4136555783504571,True
565733da55965e2bcab63f148578cd33d6f299e1a2bbb2c0d483baa5c85d591f,9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,features.1.conv.0.1.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,2,1.0,True
c229912042ded3ae4e26347a5ed3c2bdf606dd336fe538f81abc1ceb412fafc3,95d2644b6a7aadbaad4f2bcc4575d25eacb03872fb78de33aa5530b3a1f593e7,features.1.conv.0.1.running_mean,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[32],torch,2,0.03754620480062852,True
d31d40350d51cada16f9684a9d0c54b75a4463fd82fcaa05d1d54d655d2c7aac,fcc8e26bb43109701e28c815890e6cb8f282156dd13199218beaa83ac919b20f,features.1.conv.0.1.running_var,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[32],torch,2,0.5002316158878026,True
565733da55965e2bcab63f148578cd33d6f299e1a2bbb2c0d483baa5c85d591f,9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f,features.1.conv.2.num_batches_tracked,real_scale,True,mobilenet_v2__seed_101,mobilenet_v2,ten_steps,101,[],torch,2,1.0,True
