instance_id,model,seed,side,step,buffer_name,shape,finite,update_l2,updated,before_hash,after_hash
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.11.conv.0.1.running_mean,[384],True,5.771279058857013e-08,True,69f2e3180137e801ef056585db69939c1df93b0f0e67287db166c12edf934934,cc7f7c34d1314161907f5b7df45c54ddfa89b1b9a9fec72c860f497038187d54
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.11.conv.0.1.running_var,[384],True,0.8138787606740225,True,a3af9eacb2ae6c9a6e673ed30d58e960628412582fbd547da5ede31c5f2a8fb2,6bbe78e5581fd7c6fdcebf685e0ff7a55f4d1cf7309f689cbd0ffbfb7dd6ead8
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.11.conv.1.1.num_batches_tracked,[],True,1.0,True,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.11.conv.1.1.running_mean,[384],True,0.02967519519050431,True,69f2e3180137e801ef056585db69939c1df93b0f0e67287db166c12edf934934,5996355e3fff477494ce0d0f78b3b4659eeabafa8a489d4b5466a59986d86584
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.11.conv.1.1.running_var,[384],True,1.9577334677069842,True,a3af9eacb2ae6c9a6e673ed30d58e960628412582fbd547da5ede31c5f2a8fb2,6d5971c1184ae106327640c1206c9a0e115a08ce895951c68069ac8fbab443c1
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.11.conv.3.num_batches_tracked,[],True,1.0,True,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.11.conv.3.running_mean,[96],True,1.0909823273584895,True,b78b0f68914204855915ba138b72a70ffb07ab2c0e4d5d8f09debd79f6448286,3244a8eeaa41e97860cd96661b87cd3b17109dc0ed537741650586fdbe25c14d
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.11.conv.3.running_var,[96],True,1.7819889956294488,True,18b5a591bca61be377afcc247fedef95c85fe4a48369ec5b65f000ff4f74b3ea,2ce5de42a3dc7148c0c0b40a0918feb9a5c7da8944a27dc5a13679ea7c325066
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.12.conv.0.1.num_batches_tracked,[],True,1.0,True,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.12.conv.0.1.running_mean,[576],True,4.085284094048703e-08,True,bfef9e0b65a98200d625d96f4eac6dcd4691fd18f2f14965736edbd0a1aec4f6,ec7eb2005e188da0565b049d118511cafdc6a035e5439cddc10e98cc0a31f081
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.12.conv.0.1.running_var,[576],True,1.6213113672304431,True,3fab06f91e13a029bfe0b1d05377442b9d1d42c2043e951efbf266f7bf74df65,d013ee59ae5d0a5d151a3ce0d2055cb196aa672e4e084cec26f191abd12c548a
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.12.conv.1.1.num_batches_tracked,[],True,1.0,True,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.12.conv.1.1.running_mean,[576],True,0.02762585152412167,True,bfef9e0b65a98200d625d96f4eac6dcd4691fd18f2f14965736edbd0a1aec4f6,899e32441c07b4330f49dcd4bd31f2443c336f7e1f87279948cfc356d7f9ce2c
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.12.conv.1.1.running_var,[576],True,2.398551707448261,True,3fab06f91e13a029bfe0b1d05377442b9d1d42c2043e951efbf266f7bf74df65,f4021907f74bf1a5e1e23f700e0de6524be4af54565e2371300fe7019e41f489
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.12.conv.3.num_batches_tracked,[],True,1.0,True,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.12.conv.3.running_mean,[96],True,1.1933669174956765,True,b78b0f68914204855915ba138b72a70ffb07ab2c0e4d5d8f09debd79f6448286,0018acfda87664d0e1b4829a44ffc53b9c97b1709d9b9ce96f45a508192b3f93
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.12.conv.3.running_var,[96],True,3.2446838734082712,True,18b5a591bca61be377afcc247fedef95c85fe4a48369ec5b65f000ff4f74b3ea,f84204f53a9ed24e1b3dd388e8490d35a6b6a131c044235b779ddf25f3ccda04
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.13.conv.0.1.num_batches_tracked,[],True,1.0,True,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.13.conv.0.1.running_mean,[576],True,5.072579161761671e-08,True,bfef9e0b65a98200d625d96f4eac6dcd4691fd18f2f14965736edbd0a1aec4f6,e4e4b37f8fe9f36fd13fe4025d2fd19851cee6c99876d6a71c749c47a3e2b4d8
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.13.conv.0.1.running_var,[576],True,0.8597099582084177,True,3fab06f91e13a029bfe0b1d05377442b9d1d42c2043e951efbf266f7bf74df65,beb8f40ca620cd5f583052459575a0432e9982012ce945e3de62cb091639adff
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.13.conv.1.1.num_batches_tracked,[],True,1.0,True,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.13.conv.1.1.running_mean,[576],True,0.027960963774895438,True,bfef9e0b65a98200d625d96f4eac6dcd4691fd18f2f14965736edbd0a1aec4f6,19f1f1dffb3a0a16038f1f31239826955d1d67f4309f1619169002fc18ea0eef
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.13.conv.1.1.running_var,[576],True,2.3985159098025886,True,3fab06f91e13a029bfe0b1d05377442b9d1d42c2043e951efbf266f7bf74df65,d938e3dc998009a895781539d571584dcf26a91396ea317c54b66e3201d45a10
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.13.conv.3.num_batches_tracked,[],True,1.0,True,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.13.conv.3.running_mean,[96],True,1.308807115722223,True,b78b0f68914204855915ba138b72a70ffb07ab2c0e4d5d8f09debd79f6448286,f8710fc9b0b019a68f74f29382e1cab483a6ef6de71eac7699fa8aa32cec5842
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.13.conv.3.running_var,[96],True,3.2903007254135,True,18b5a591bca61be377afcc247fedef95c85fe4a48369ec5b65f000ff4f74b3ea,8268b64553cc24c69531f7a81647948b93474d3ec5f105a53eddd6fab0558149
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.14.conv.0.1.num_batches_tracked,[],True,1.0,True,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.14.conv.0.1.running_mean,[576],True,6.677205933406348e-08,True,bfef9e0b65a98200d625d96f4eac6dcd4691fd18f2f14965736edbd0a1aec4f6,8e378fbbcd5fda73a4a520c72212d5c7575e3f741fb19d6a717489eb9e4294bb
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.14.conv.0.1.running_var,[576],True,0.5383058941636776,True,3fab06f91e13a029bfe0b1d05377442b9d1d42c2043e951efbf266f7bf74df65,c98b3cec9bc0dc5bd475039705bd0f45c52e6b3fe9169d4e2a7f717c251398c0
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.14.conv.1.1.num_batches_tracked,[],True,1.0,True,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.14.conv.1.1.running_mean,[576],True,0.040370283775171434,True,bfef9e0b65a98200d625d96f4eac6dcd4691fd18f2f14965736edbd0a1aec4f6,be94c6855d114c594c03089f608535b7dd57a61c98b4d83ec90ca03c41f06321
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.14.conv.1.1.running_var,[576],True,2.398824536287109,True,3fab06f91e13a029bfe0b1d05377442b9d1d42c2043e951efbf266f7bf74df65,f840f29e0763856274c1ee805f6315ea9ed0c2199d9c3b41b28e3f4411f402b5
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.14.conv.3.num_batches_tracked,[],True,1.0,True,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.14.conv.3.running_mean,[160],True,1.2876797205201653,True,0a8d8cf3204babd43662c18626280aa0ca508df0a75f45141175bf8cc672ebe4,ad065a437471d01c7b0737838aa672dfa263cbf0864484a6834e4e47e2777635
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.14.conv.3.running_var,[160],True,2.036973573451477,True,baab308d7028a9713eb2551a7b6bd520e24b6cd749358a904ff243e2b2ce8fc1,a7f5014d055e54ed5bffb151cb66544a00892d64c5f395340ab6c0fa563132a1
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.15.conv.0.1.num_batches_tracked,[],True,1.0,True,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.15.conv.0.1.running_mean,[960],True,6.463237815695727e-08,True,4f6f552b55659ac401ecfed05372d61578f88dce09f3cdd19ff4579667e52323,2ba1f942f66a65b1cbb15994f1b9f8191fb82b9c2262a0703b569608f71f0a98
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.15.conv.0.1.running_var,[960],True,2.06087163346441,True,733dc432911ac797fe3cc5918d9cec71d537ceb10b9a21595462d888d7519fa1,a55c61a01d90ccf324ac94bd2fda4e42d0ceb5a9bfd7e83691923450f8a455fa
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.15.conv.1.1.num_batches_tracked,[],True,1.0,True,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.15.conv.1.1.running_mean,[960],True,0.018942362201941412,True,4f6f552b55659ac401ecfed05372d61578f88dce09f3cdd19ff4579667e52323,5b859e0a83f903b2e92537a8051fd7d4a0bdebb21a0aa93884ee1e2d1354affe
