coupling,fault,model,seed,step,torch_status,torch4ms_status,torch_loss,torch4ms_loss,loss_residual,loss_abs_diff,loss_rel_diff,torch_grad_norm,torch4ms_grad_norm,grad_norm_abs_diff,grad_norm_rel_diff,param_update_rel_l2,param_update_cosine,torch_fixed_probe_loss,torch4ms_fixed_probe_loss,fixed_probe_loss_abs_diff,fixed_probe_loss_residual,torch_fixed_probe_displacement,torch4ms_fixed_probe_displacement
free-running,none,cnn,300,17,ok,ok,1.7912163734436035,1.7912144660949707,-1.9073486328125e-06,1.9073486328125e-06,1.0648342998035647e-06,0.2923622131347656,0.292362242937088,2.9802322387695312e-08,1.0193629002260845e-07,2.954596727544608e-06,1.0000000463777852,1.8127930164337158,1.8127946853637695,1.6689300537109375e-06,1.6689300537109375e-06,0.016660451889038086,0.016662120819091797
free-running,none,cnn,300,18,ok,ok,1.791656494140625,1.7916569709777832,4.76837158203125e-07,4.76837158203125e-07,2.6614310994079116e-07,0.292736291885376,0.2927362620830536,2.9802322387695312e-08,1.0180603913424145e-07,8.51159807353195e-07,0.9999999721553428,1.8166444301605225,1.8166425228118896,1.9073486328125e-06,-1.9073486328125e-06,0.020511865615844727,0.020509958267211914
free-running,none,cnn,300,19,ok,ok,1.8399250507354736,1.8399231433868408,-1.9073486328125e-06,1.9073486328125e-06,1.0366447437900121e-06,0.5921725034713745,0.5921725034713745,0.0,0.0,1.4051999762572609e-06,0.9999999080069168,1.8073773384094238,1.8073800802230835,2.7418136596679688e-06,2.7418136596679688e-06,0.011244773864746094,0.011247515678405762
free-running,none,cnn,300,20,ok,ok,1.7913181781768799,1.7913209199905396,2.7418136596679688e-06,2.7418136596679688e-06,1.5306099700339842e-06,0.291393905878067,0.291393905878067,0.0,0.0,4.365607610978686e-06,0.9999999651636244,1.8051574230194092,1.8051601648330688,2.7418136596679688e-06,2.7418136596679688e-06,0.009024858474731445,0.009027600288391113
free-running,none,cnn,300,21,ok,ok,1.786211609840393,1.7862143516540527,2.7418136596679688e-06,2.7418136596679688e-06,1.5349857967096845e-06,0.28696635365486145,0.28696632385253906,2.9802322387695312e-08,1.0385301972906201e-07,4.284401514986433e-06,0.9999999191956604,1.8030285835266113,1.8030290603637695,4.76837158203125e-07,4.76837158203125e-07,0.006896018981933594,0.006896495819091797
free-running,none,cnn,300,22,ok,ok,1.8033337593078613,1.8033353090286255,1.5497207641601562e-06,1.5497207641601562e-06,8.593636227279996e-07,0.2955265939235687,0.2955266237258911,2.9802322387695312e-08,1.008447970337108e-07,2.205045687172344e-06,0.9999999727631691,1.794358730316162,1.7943569421768188,1.7881393432617188e-06,-1.7881393432617188e-06,0.001773834228515625,0.0017756223678588867
free-running,none,cnn,300,23,ok,ok,1.8139739036560059,1.813971996307373,-1.9073486328125e-06,1.9073486328125e-06,1.0514752328951924e-06,0.4680735766887665,0.46807360649108887,2.9802322387695312e-08,6.367016207367096e-08,1.7193155935308484e-06,1.0000000636195832,1.791975498199463,1.79197359085083,1.9073486328125e-06,-1.9073486328125e-06,0.004157066345214844,0.004158973693847656
free-running,none,cnn,300,24,ok,ok,1.7975959777832031,1.7975940704345703,-1.9073486328125e-06,1.9073486328125e-06,1.0610552406579391e-06,0.29373422265052795,0.29373425245285034,2.9802322387695312e-08,1.014601536553151e-07,2.8382287853296804e-06,1.0000001022067786,1.7961217164993286,1.7961196899414062,2.0265579223632812e-06,-2.0265579223632812e-06,1.0848045349121094e-05,1.2874603271484375e-05
free-running,none,cnn,300,25,ok,ok,1.789265513420105,1.7892636060714722,-1.9073486328125e-06,1.9073486328125e-06,1.0659953028249476e-06,0.2885369062423706,0.2885369062423706,0.0,0.0,2.7930953170309928e-06,0.9999999375528008,1.800351619720459,1.8003497123718262,1.9073486328125e-06,-1.9073486328125e-06,0.00421905517578125,0.0042171478271484375
free-running,none,cnn,300,26,ok,ok,1.7481119632720947,1.748110055923462,-1.9073486328125e-06,1.9073486328125e-06,1.0910906583136402e-06,0.4414809048175812,0.4414809048175812,0.0,0.0,1.8630022503659107e-06,1.000000023228483,1.7990232706069946,1.7990260124206543,2.7418136596679688e-06,2.7418136596679688e-06,0.0028907060623168945,0.0028934478759765625
free-running,none,cnn,300,27,ok,ok,1.8185540437698364,1.818556785583496,2.7418136596679688e-06,2.7418136596679688e-06,1.5076865794917917e-06,0.4684286415576935,0.4684285521507263,8.940696716308594e-08,1.9086571407285357e-07,2.6450843207307923e-06,0.9999999536183823,1.7965632677078247,1.7965612411499023,2.0265579223632812e-06,-2.0265579223632812e-06,0.00043070316314697266,0.0004286766052246094
free-running,none,cnn,300,28,ok,ok,1.7984144687652588,1.7984124422073364,-2.0265579223632812e-06,2.0265579223632812e-06,1.1268581061598438e-06,0.46084049344062805,0.4608405530452728,5.960464477539063e-08,1.2933897501319741e-07,1.7146242087011711e-06,0.9999999806552874,1.7944014072418213,1.7944005727767944,8.344650268554688e-07,-8.344650268554688e-07,0.0017311573028564453,0.0017319917678833008
free-running,none,cnn,300,29,ok,ok,1.7941477298736572,1.79414701461792,-7.152557373046875e-07,7.152557373046875e-07,3.9866044774086433e-07,0.29143476486206055,0.29143473505973816,2.9802322387695312e-08,1.0226069769610739e-07,1.237580719603028e-06,1.0000000843538797,1.7860066890716553,1.7860093116760254,2.6226043701171875e-06,2.6226043701171875e-06,0.010125875473022461,0.010123252868652344
free-running,none,cnn,300,30,ok,ok,1.7670586109161377,1.7670613527297974,2.7418136596679688e-06,2.7418136596679688e-06,1.5516233522012981e-06,0.27536284923553467,0.27536287903785706,2.9802322387695312e-08,1.082292663841522e-07,4.293191419654209e-06,1.0000000500812531,1.7844805717468262,1.7844833135604858,2.7418136596679688e-06,2.7418136596679688e-06,0.011651992797851562,0.011649250984191895
free-running,none,cnn,300,31,ok,ok,1.7542388439178467,1.7542414665222168,2.6226043701171875e-06,2.6226043701171875e-06,1.49500762589799e-06,0.4439806044101715,0.4439806342124939,2.9802322387695312e-08,6.712527549891197e-08,2.5044596008673333e-06,1.0000000497638615,1.777001976966858,1.7770047187805176,2.7418136596679688e-06,2.7418136596679688e-06,0.019130587577819824,0.019127845764160156
free-running,none,cnn,300,32,ok,ok,1.8277658224105835,1.8277686834335327,2.86102294921875e-06,2.86102294921875e-06,1.5653090980004155e-06,0.471224844455719,0.471224844455719,0.0,0.0,2.455603405493704e-06,1.0000000723772997,1.7810876369476318,1.781090497970581,2.86102294921875e-06,2.86102294921875e-06,0.015044927597045898,0.01504206657409668
free-running,none,cnn,300,33,ok,ok,1.7762022018432617,1.7762049436569214,2.7418136596679688e-06,2.7418136596679688e-06,1.5436358678424877e-06,0.45610347390174866,0.45610350370407104,2.9802322387695312e-08,6.534113889866465e-08,5.039510459271404e-06,0.999999982550035,1.7860008478164673,1.786001205444336,3.5762786865234375e-07,3.5762786865234375e-07,0.01013171672821045,0.010131359100341797
free-running,none,cnn,300,34,ok,ok,1.8266091346740723,1.8266119956970215,2.86102294921875e-06,2.86102294921875e-06,1.5663003177240195e-06,0.4713774621486664,0.4713774621486664,0.0,0.0,2.50980103003884e-06,1.0000000521658432,1.7961528301239014,1.796150803565979,2.0265579223632812e-06,-2.0265579223632812e-06,2.0265579223632812e-05,1.823902130126953e-05
free-running,none,cnn,300,35,ok,ok,1.7628915309906006,1.7628896236419678,-1.9073486328125e-06,1.9073486328125e-06,1.0819432729027442e-06,0.4481275975704193,0.4481276273727417,2.9802322387695312e-08,6.650409518917356e-08,1.9412807084160607e-06,0.9999999118768952,1.8072017431259155,1.8071997165679932,2.0265579223632812e-06,-2.0265579223632812e-06,0.011069178581237793,0.01106715202331543
free-running,none,cnn,300,36,ok,ok,1.7839133739471436,1.7839114665985107,-1.9073486328125e-06,1.9073486328125e-06,1.0691935273696837e-06,0.2863118052482605,0.2863117754459381,2.9802322387695312e-08,1.0409044210333474e-07,3.129732530335919e-06,1.0000001246773589,1.8113104104995728,1.8113083839416504,2.0265579223632812e-06,-2.0265579223632812e-06,0.01517784595489502,0.015175819396972656
free-running,none,cnn,300,37,ok,ok,1.8844325542449951,1.8844306468963623,-1.9073486328125e-06,1.9073486328125e-06,1.0121607316302632e-06,0.49112141132354736,0.4911215007305145,8.940696716308594e-08,1.8204653437102284e-07,1.6990701779545152e-06,0.9999999423314284,1.8076056241989136,1.8076074123382568,1.7881393432617188e-06,1.7881393432617188e-06,0.01147305965423584,0.011474847793579102
free-running,none,cnn,300,38,ok,ok,1.7722948789596558,1.772295355796814,4.76837158203125e-07,4.76837158203125e-07,2.6905061655975606e-07,0.28075769543647766,0.28075769543647766,0.0,0.0,1.173494570787491e-06,1.000000067867954,1.811877727508545,1.8118757009506226,2.0265579223632812e-06,-2.0265579223632812e-06,0.015745162963867188,0.015743136405944824
free-running,none,cnn,300,39,ok,ok,1.780066967010498,1.7800649404525757,-2.0265579223632812e-06,2.0265579223632812e-06,1.1384728551908068e-06,0.2847578525543213,0.2847578227519989,2.9802322387695312e-08,1.0465847428038926e-07,2.9623108242064836e-06,1.0000001109860455,1.8160018920898438,1.8160046339035034,2.7418136596679688e-06,2.7418136596679688e-06,0.019869327545166016,0.019872069358825684
free-running,none,cnn,300,40,ok,ok,1.780990719795227,1.7809934616088867,2.7418136596679688e-06,2.7418136596679688e-06,1.5394855280328266e-06,0.45592615008354187,0.45592617988586426,2.9802322387695312e-08,6.536655209217416e-08,2.5870447110063282e-06,0.9999999027760118,1.8138684034347534,1.8138712644577026,2.86102294921875e-06,2.86102294921875e-06,0.017735838890075684,0.017738699913024902
free-running,none,cnn,300,41,ok,ok,1.8105394840240479,1.810542345046997,2.86102294921875e-06,2.86102294921875e-06,1.5802021736997734e-06,0.29966792464256287,0.29966792464256287,0.0,0.0,4.155235852414056e-06,0.9999998939196154,1.8175016641616821,1.8174998760223389,1.7881393432617188e-06,-1.7881393432617188e-06,0.021369099617004395,0.021367311477661133
free-running,none,cnn,300,42,ok,ok,1.7762236595153809,1.776221752166748,-1.9073486328125e-06,1.9073486328125e-06,1.0738223323367368e-06,0.4507831335067749,0.4507831037044525,2.9802322387695312e-08,6.611232801869551e-08,1.9321499958695444e-06,1.0000001601192063,1.8217359781265259,1.8217339515686035,2.0265579223632812e-06,-2.0265579223632812e-06,0.025603413581848145,0.02560138702392578
free-running,none,cnn,300,43,ok,ok,1.8913847208023071,1.8913826942443848,-2.0265579223632812e-06,2.0265579223632812e-06,1.0714678510798347e-06,0.4923272430896759,0.49232736229896545,1.1920928955078125e-07,2.4213419500822197e-07,1.8785229503585572e-06,1.0000000944259715,1.81770658493042,1.817704677581787,1.9073486328125e-06,-1.9073486328125e-06,0.021574020385742188,0.021572113037109375
free-running,none,cnn,300,44,ok,ok,1.8351044654846191,1.8351025581359863,-1.9073486328125e-06,1.9073486328125e-06,1.0393678772444175e-06,0.4759339392185211,0.4759339690208435,2.9802322387695312e-08,6.261860746987388e-08,1.806551617345925e-06,1.0000000431988283,1.808262586593628,1.8082629442214966,3.5762786865234375e-07,3.5762786865234375e-07,0.012130022048950195,0.012130379676818848
free-running,none,cnn,300,45,ok,ok,1.7712527513504028,1.771255612373352,2.86102294921875e-06,2.86102294921875e-06,1.6152513105577066e-06,0.4503195583820343,0.4503195583820343,0.0,0.0,2.4948277455419067e-06,0.9999999481709699,1.8001172542572021,1.800120234489441,2.9802322387695312e-06,2.9802322387695312e-06,0.003984689712524414,0.003987669944763184
free-running,none,cnn,300,46,ok,ok,1.7974838018417358,1.7974865436553955,2.7418136596679688e-06,2.7418136596679688e-06,1.5253597693656028e-06,0.46018126606941223,0.46018126606941223,0.0,0.0,2.5681973531149867e-06,0.9999998384251699,1.7979474067687988,1.7979503870010376,2.9802322387695312e-06,2.9802322387695312e-06,0.0018148422241210938,0.0018178224563598633
free-running,none,cnn,300,47,ok,ok,1.8398034572601318,1.8398064374923706,2.9802322387695312e-06,2.9802322387695312e-06,1.6198618387440498e-06,0.47627004981040955,0.47626999020576477,5.960464477539063e-08,1.251488410810582e-07,2.464038591692649e-06,1.0000000170275958,1.7951414585113525,1.7951443195343018,2.86102294921875e-06,2.86102294921875e-06,0.0009911060333251953,0.0009882450103759766
free-running,none,cnn,300,48,ok,ok,1.8046600818634033,1.8046629428863525,2.86102294921875e-06,2.86102294921875e-06,1.5853503062698622e-06,0.46256721019744873,0.46256721019744873,0.0,0.0,2.4926602542543046e-06,1.000000018236087,1.8055155277252197,1.805513620376587,1.9073486328125e-06,-1.9073486328125e-06,0.009382963180541992,0.00938105583190918
free-running,none,cnn,300,49,ok,ok,1.76967191696167,1.7696701288223267,-1.7881393432617188e-06,1.7881393432617188e-06,1.0104355084821345e-06,0.4523955285549164,0.452395498752594,2.9802322387695312e-08,6.587669529558049e-08,1.862695983419804e-06,0.9999999209628293,1.8099384307861328,1.8099365234375,1.9073486328125e-06,-1.9073486328125e-06,0.013805866241455078,0.013803958892822266
free-running,none,cnn,300,50,ok,ok,1.7986764907836914,1.7986745834350586,-1.9073486328125e-06,1.9073486328125e-06,1.0604178364400924e-06,0.29429247975349426,0.29429247975349426,0.0,0.0,2.831342124468203e-06,1.000000022893751,1.8074779510498047,1.8074760437011719,1.9073486328125e-06,-1.9073486328125e-06,0.011345386505126953,0.01134347915649414
free-running,none,cnn,300,51,ok,ok,1.743316888809204,1.7433149814605713,-1.9073486328125e-06,1.9073486328125e-06,1.0940917540902962e-06,0.4411154091358185,0.4411153793334961,2.9802322387695312e-08,6.756128162940516e-08,1.914283068946655e-06,1.000000029876003,1.8186002969741821,1.8186030387878418,2.7418136596679688e-06,2.7418136596679688e-06,0.022467732429504395,0.022470474243164062
free-running,none,cnn,300,52,ok,ok,1.739611029624939,1.7396137714385986,2.7418136596679688e-06,2.7418136596679688e-06,1.5761048254984705e-06,0.43724843859672546,0.43724849820137024,5.960464477539063e-08,1.363175517367708e-07,2.5751210207239287e-06,0.9999999175407541,1.8296668529510498,1.829669713973999,2.86102294921875e-06,2.86102294921875e-06,0.03353428840637207,0.03353714942932129
free-running,none,cnn,300,53,ok,ok,1.845648169517517,1.8456510305404663,2.86102294921875e-06,2.86102294921875e-06,1.550142958704902e-06,0.32358983159065247,0.3235897719860077,5.960464477539063e-08,1.8419813899094233e-07,3.6298344016314725e-06,1.0000002066101668,1.8261146545410156,1.8261173963546753,2.7418136596679688e-06,2.7418136596679688e-06,0.02998208999633789,0.02998483180999756
free-running,none,cnn,300,54,ok,ok,1.833038091659546,1.8330408334732056,2.7418136596679688e-06,2.7418136596679688e-06,1.4957733671829015e-06,0.47373324632644653,0.47373321652412415,2.9802322387695312e-08,6.290950153656458e-08,2.425797695061676e-06,1.0000000993593596,1.8166286945343018,1.816626787185669,1.9073486328125e-06,-1.9073486328125e-06,0.020496129989624023,0.02049422264099121
free-running,none,cnn,300,55,ok,ok,1.8158764839172363,1.8158745765686035,-1.9073486328125e-06,1.9073486328125e-06,1.050373552224179e-06,0.46609118580818176,0.4660912752151489,8.940696716308594e-08,1.918228722943064e-07,1.8542435236589787e-06,0.9999999349652636,1.8138723373413086,1.8138716220855713,7.152557373046875e-07,-7.152557373046875e-07,0.01773977279663086,0.017739057540893555
free-running,none,cnn,300,56,ok,ok,1.8220576047897339,1.8220555782318115,-2.0265579223632812e-06,2.0265579223632812e-06,1.1122359232968085e-06,0.3074703514575958,0.3074704110622406,5.960464477539063e-08,1.938548967019951e-07,2.694077826576027e-06,1.0000000596257208,1.8109135627746582,1.8109115362167358,2.0265579223632812e-06,-2.0265579223632812e-06,0.014780998229980469,0.014778971672058105
free-running,none,cnn,300,57,ok,ok,1.7613959312438965,1.7613940238952637,-1.9073486328125e-06,1.9073486328125e-06,1.082861949990728e-06,0.44898325204849243,0.44898322224617004,2.9802322387695312e-08,6.637735873603702e-08,1.9567437957096412e-06,1.0000001219666943,1.815359354019165,1.8153622150421143,2.86102294921875e-06,2.86102294921875e-06,0.019226789474487305,0.019229650497436523
free-running,none,cnn,300,58,ok,ok,1.8210029602050781,1.8210057020187378,2.7418136596679688e-06,2.7418136596679688e-06,1.505659019424507e-06,0.4693039655685425,0.4693039357662201,2.9802322387695312e-08,6.350324006231446e-08,2.45693385539853e-06,1.0000000867282195,1.8124899864196777,1.8124879598617554,2.0265579223632812e-06,-2.0265579223632812e-06,0.016357421875,0.016355395317077637
free-running,none,cnn,300,59,ok,ok,1.8126261234283447,1.812624216079712,-1.9073486328125e-06,1.9073486328125e-06,1.0522570585074654e-06,0.4662771224975586,0.46627718210220337,5.960464477539063e-08,1.2783092774701953e-07,1.9011900908420496e-06,1.0000000661550796,1.809819221496582,1.8098171949386597,2.0265579223632812e-06,-2.0265579223632812e-06,0.013686656951904297,0.013684630393981934
free-running,none,cnn,300,60,ok,ok,1.7974417209625244,1.797439694404602,-2.0265579223632812e-06,2.0265579223632812e-06,1.1274679444282988e-06,0.4605785310268402,0.4605785012245178,2.9802322387695312e-08,6.470627782248622e-08,1.811815358988857e-06,1.0000000923679535,1.820051670074463,1.8200496435165405,2.0265579223632812e-06,-2.0265579223632812e-06,0.023919105529785156,0.023917078971862793
free-running,none,cnn,300,61,ok,ok,1.7842168807983398,1.7842148542404175,-2.0265579223632812e-06,2.0265579223632812e-06,1.1358248787874415e-06,0.28681570291519165,0.28681567311286926,2.9802322387695312e-08,1.0390756881434607e-07,3.0748076649361442e-06,0.999999953044489,1.8239734172821045,1.8239715099334717,1.9073486328125e-06,-1.9073486328125e-06,0.027840852737426758,0.027838945388793945
free-running,none,cnn,300,62,ok,ok,1.758424997329712,1.758423089981079,-1.9073486328125e-06,1.9073486328125e-06,1.084691491368093e-06,0.4461560845375061,0.4461560547351837,2.9802322387695312e-08,6.679797367010912e-08,2.0261303623010344e-06,1.000000037553099,1.8220610618591309,1.8220590353012085,2.0265579223632812e-06,-2.0265579223632812e-06,0.025928497314453125,0.02592647075653076
free-running,none,cnn,300,63,ok,ok,1.8041408061981201,1.8041386604309082,-2.1457672119140625e-06,2.1457672119140625e-06,1.1893568420725733e-06,0.4639170467853546,0.463917076587677,2.9802322387695312e-08,6.424062379187477e-08,1.931126049900325e-06,0.9999999537778285,1.813179612159729,1.8131777048110962,1.9073486328125e-06,-1.9073486328125e-06,0.01704704761505127,0.017045140266418457
free-running,none,cnn,300,64,ok,ok,1.7688121795654297,1.7688102722167969,-1.9073486328125e-06,1.9073486328125e-06,1.0783217431717972e-06,0.5781636238098145,0.5781636238098145,0.0,0.0,1.482490231765898e-06,1.0000000522964667,1.8052537441253662,1.8052518367767334,1.9073486328125e-06,-1.9073486328125e-06,0.009121179580688477,0.009119272232055664
free-running,none,cnn,300,65,ok,ok,1.7763230800628662,1.7763210535049438,-2.0265579223632812e-06,2.0265579223632812e-06,1.140872370071079e-06,0.45427796244621277,0.4542779326438904,2.9802322387695312e-08,6.560371589943449e-08,1.945027365934417e-06,0.9999998491656573,1.8033027648925781,1.8033007383346558,2.0265579223632812e-06,-2.0265579223632812e-06,0.007170200347900391,0.007168173789978027
free-running,none,cnn,300,66,ok,ok,1.739783763885498,1.7397818565368652,-1.9073486328125e-06,1.9073486328125e-06,1.0963136180514615e-06,0.2594797909259796,0.25947967171669006,1.1920928955078125e-07,4.5941646987370757e-07,3.1183931183418044e-06,1.0000001122143949,1.8019086122512817,1.801906704902649,1.9073486328125e-06,-1.9073486328125e-06,0.005776047706604004,0.005774140357971191
free-running,none,cnn,300,67,ok,ok,1.7326996326446533,1.7326977252960205,-1.9073486328125e-06,1.9073486328125e-06,1.1007958891878314e-06,0.5628843903541565,0.5628843903541565,0.0,0.0,1.5548450594571712e-06,1.000000023006068,1.807136058807373,1.8071340322494507,2.0265579223632812e-06,-2.0265579223632812e-06,0.011003494262695312,0.01100146770477295
free-running,none,cnn,300,68,ok,ok,1.8675585985183716,1.8675565719604492,-2.0265579223632812e-06,2.0265579223632812e-06,1.0851375287346014e-06,0.4841875731945038,0.48418760299682617,2.9802322387695312e-08,6.155118843034622e-08,1.6416394543457303e-06,1.0000000571862513,1.7974599599838257,1.7974580526351929,1.9073486328125e-06,-1.9073486328125e-06,0.0013273954391479492,0.0013254880905151367
free-running,none,cnn,300,69,ok,ok,1.8601009845733643,1.8600990772247314,-1.9073486328125e-06,1.9073486328125e-06,1.0254005823506256e-06,0.48223668336868286,0.48223677277565,8.940696716308594e-08,1.8540055883436445e-07,1.7151194595424463e-06,0.9999999787694841,1.8069074153900146,1.8069055080413818,1.9073486328125e-06,-1.9073486328125e-06,0.010774850845336914,0.010772943496704102
free-running,none,cnn,300,70,ok,ok,1.7499148845672607,1.749912977218628,-1.9073486328125e-06,1.9073486328125e-06,1.0899665175910377e-06,0.44165951013565063,0.44165948033332825,2.9802322387695312e-08,6.74780497278138e-08,1.8747489987026635e-06,0.9999999094265706,1.818000316619873,1.8180030584335327,2.7418136596679688e-06,2.7418136596679688e-06,0.021867752075195312,0.02187049388885498
free-running,none,cnn,300,71,ok,ok,1.7966492176055908,1.79665207862854,2.86102294921875e-06,2.86102294921875e-06,1.5924190238338682e-06,0.29508164525032043,0.29508158564567566,5.960464477539063e-08,2.0199373880007842e-07,3.5919225443363406e-06,1.0000000089300822,1.8153786659240723,1.8153767585754395,1.9073486328125e-06,-1.9073486328125e-06,0.01924610137939453,0.01924419403076172
